관리번호,순서,공정명,QC체크,행,열
제품표준서_EVCO229_(VTBL005)-에바스 비타민 바디로션(오렌지),20,Q.C,YES,26,8
제품표준서_EVCO229_(VTBL005)-에바스 비타민 바디로션(오렌지),21,공정검사,NO,27,5
제품표준서_EVCO229_(VTBL005)-에바스 비타민 바디로션(오렌지),22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),1,제조 공정도,NO,1,5
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),2,별첨. 2,NO,3,1
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),3,생산계획,NO,3,5
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),4,제조지시,NO,5,5
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),5,제조지시 및 기록서,NO,7,5
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),6,원료 출고,NO,8,3
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),7,원료 칭량,NO,9,5
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),8,Q.C,YES,10,8
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),9,혼합 용해,NO,11,5
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),10,냉각․탈포,NO,13,5
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),11,여과,NO,15,5
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),12,Q.C,YES,16,8
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),13,숙성보관,NO,17,5
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),14,반제품 인수,NO,19,5
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),15,자재출고,NO,20,3
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),16,충전,NO,21,5
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),17,Q.C,YES,22,8
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),18,공정검사,NO,23,5
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),19,포장,NO,25,5
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),20,Q.C,YES,26,8
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),21,공정검사,NO,27,5
제품표준서_EVCO230_(VTBL006)-에바스 비타민 바디로션(파파야),22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),1,제조 공정도,NO,1,5
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),2,별첨. 2,NO,3,1
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),3,생산계획,NO,3,5
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),4,제조지시,NO,5,5
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),5,제조지시 및 기록서,NO,7,5
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),6,원료 출고,NO,8,3
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),7,원료 칭량,NO,9,5
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),8,Q.C,YES,10,8
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),9,혼합 용해,NO,11,5
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),10,냉각․탈포,NO,13,5
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),11,여과,NO,15,5
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),12,Q.C,YES,16,8
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),13,숙성보관,NO,17,5
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),14,반제품 인수,NO,19,5
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),15,자재출고,NO,20,3
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),16,충전,NO,21,5
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),17,Q.C,YES,22,8
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),18,공정검사,NO,23,5
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),19,포장,NO,25,5
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),20,Q.C,YES,26,8
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),21,공정검사,NO,27,5
제품표준서_EVCO231_(VTBL007)-에바스 비타민 바디로션(포도),22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,1,제조 공정도,NO,1,5
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,2,별첨. 2,NO,3,1
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,3,생산계획,NO,3,5
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,4,제조지시,NO,5,5
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,5,제조지시 및 기록서,NO,7,5
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,6,원료 출고,NO,8,3
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,7,원료 칭량,NO,9,5
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,8,Q.C,YES,10,8
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,9,혼합 용해,NO,11,5
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,10,냉각․탈포,NO,13,5
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,11,여과,NO,15,5
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,12,Q.C,YES,16,8
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,13,숙성보관,NO,17,5
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,14,반제품 인수,NO,19,5
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,15,자재출고,NO,20,3
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,16,충전,NO,21,5
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,17,Q.C,YES,22,8
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,18,공정검사,NO,23,5
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,19,포장,NO,25,5
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,20,Q.C,YES,26,8
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,21,공정검사,NO,27,5
제품표준서_EVCO232_(EPBC000)-편강 한방 바디워시 400ml,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),1,제조 공정도,NO,1,5
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),2,별첨. 2,NO,3,1
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),3,생산계획,NO,3,5
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),4,제조지시,NO,5,5
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),5,제조지시 및 기록서,NO,7,5
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),6,원료 출고,NO,8,3
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),7,원료 칭량,NO,9,5
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),8,Q.C,YES,10,8
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),9,혼합 용해,NO,11,5
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),10,냉각․탈포,NO,13,5
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),11,여과,NO,15,5
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),12,Q.C,YES,16,8
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),13,숙성보관,NO,17,5
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),14,반제품 인수,NO,19,5
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),15,자재출고,NO,20,3
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),16,충전,NO,21,5
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),17,Q.C,YES,22,8
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),18,공정검사,NO,23,5
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),19,포장,NO,25,5
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),20,Q.C,YES,26,8
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),21,공정검사,NO,27,5
제품표준서_EVCO233_(MSBL002)-밀크샴바드 패밀리 바디로션(라벤더),22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",1,제조 공정도,NO,1,5
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",2,별첨. 2,NO,3,1
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",3,생산계획,NO,3,5
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",4,제조지시,NO,5,5
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",5,제조지시 및 기록서,NO,7,5
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",6,원료 출고,NO,8,3
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",7,원료 칭량,NO,9,5
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",8,Q.C,YES,10,8
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",9,혼합 용해,NO,11,5
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",10,냉각․탈포,NO,13,5
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",11,여과,NO,15,5
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",12,Q.C,YES,16,8
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",13,숙성보관,NO,17,5
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",14,반제품 인수,NO,19,5
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",15,자재출고,NO,20,3
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",16,충전,NO,21,5
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",17,Q.C,YES,22,8
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",18,공정검사,NO,23,5
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",19,포장,NO,25,5
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",20,Q.C,YES,26,8
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",21,공정검사,NO,27,5
"제품표준서_EVCO234_(FNFCP00,SOFCP00)-플로랄 내추럴&아로마 클렌징 폼",22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,1,제조 공정도,NO,1,5
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,2,별첨. 2,NO,3,1
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,3,생산계획,NO,3,5
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,4,제조지시,NO,5,5
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,5,제조지시 및 기록서,NO,7,5
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,6,원료 출고,NO,8,3
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,7,원료 칭량,NO,9,5
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,8,Q.C,YES,10,8
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,9,혼합 용해,NO,11,5
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,10,냉각․탈포,NO,13,5
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,11,여과,NO,15,5
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,12,Q.C,YES,16,8
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,13,숙성보관,NO,17,5
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,14,반제품 인수,NO,19,5
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,15,자재출고,NO,20,3
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,16,충전,NO,21,5
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,17,Q.C,YES,22,8
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,18,공정검사,NO,23,5
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,19,포장,NO,25,5
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,20,Q.C,YES,26,8
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,21,공정검사,NO,27,5
제품표준서_EVCO235_(FNIRP00)-플로랄 내추럴&아로마 이너린스,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",1,제조 공정도,NO,1,5
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",2,별첨. 2,NO,3,1
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",3,생산계획,NO,3,5
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",4,제조지시,NO,5,5
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",5,제조지시 및 기록서,NO,7,5
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",6,원료 출고,NO,8,3
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",7,원료 칭량,NO,9,5
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",8,Q.C,YES,10,8
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",9,혼합 용해,NO,11,5
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",10,냉각․탈포,NO,13,5
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",11,여과,NO,15,5
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",12,Q.C,YES,16,8
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",13,숙성보관,NO,17,5
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",14,반제품 인수,NO,19,5
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",15,자재출고,NO,20,3
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",16,충전,NO,21,5
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",17,Q.C,YES,22,8
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",18,공정검사,NO,23,5
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",19,포장,NO,25,5
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",20,Q.C,YES,26,8
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",21,공정검사,NO,27,5
"제품표준서_EVCO236_(FNBCP00,SOBBP00)-어클락 퓨어 마일드 버블바스(플로랄 내추럴&아로마 버블바스)",22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),1,제조 공정도,NO,1,5
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),2,별첨. 2,NO,3,1
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),3,생산계획,NO,3,5
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),4,제조지시,NO,5,5
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),5,제조지시 및 기록서,NO,7,5
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),6,원료 출고,NO,8,3
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),7,원료 칭량,NO,9,5
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),8,Q.C,YES,10,8
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),9,혼합 용해,NO,11,5
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),10,냉각․탈포,NO,13,5
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),11,여과,NO,15,5
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),12,Q.C,YES,16,8
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),13,숙성보관,NO,17,5
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),14,반제품 인수,NO,19,5
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),15,자재출고,NO,20,3
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),16,충전,NO,21,5
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),17,Q.C,YES,22,8
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),18,공정검사,NO,23,5
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),19,포장,NO,25,5
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),20,Q.C,YES,26,8
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),21,공정검사,NO,27,5
제품표준서_EVCO237_(GVHC001)-지피엠 플라워 인스파이어 핸드크림(포매그래니트),22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),1,제조 공정도,NO,1,5
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),2,별첨. 2,NO,3,1
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),3,생산계획,NO,3,5
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),4,제조지시,NO,5,5
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),5,제조지시 및 기록서,NO,7,5
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),6,원료 출고,NO,8,3
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),7,원료 칭량,NO,9,5
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),8,Q.C,YES,10,8
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),9,혼합 용해,NO,11,5
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),10,냉각․탈포,NO,13,5
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),11,여과,NO,15,5
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),12,Q.C,YES,16,8
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),13,숙성보관,NO,17,5
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),14,반제품 인수,NO,19,5
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),15,자재출고,NO,20,3
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),16,충전,NO,21,5
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),17,Q.C,YES,22,8
제품표준서_EVCO238_(GVHC002)-지피엠 플라워 인스파이어 핸드크림(래드 피오니),18,공정검사,NO,23,5
