제품코드,순번,원료코드,함량
PDRS002,20.0,MKP-0003,0.05
PDRS002,21.0,MAE-0013,0.05
PDRS002,22.0,MXE-0001,0.02
PDRS002,23.0,MXD-0001,0.02
PDRS002,24.0,MOA-0008,0.01
PDRS002,25.0,MAS-0022,0.01
PDRS002,26.0,MXC-0001,0.004
WMCR001,1.0,MXD-0002,62.61900000000002
WMCR001,2.0,MKG-0001,9.0
WMCR001,3.0,MON-0004,6.5
WMCR001,4.0,MCT-0008,3.5
WMCR001,5.0,MK1-0001,3.0
WMCR001,6.0,MAP-0030,3.0
WMCR001,7.0,MAN-0001,2.0
WMCR001,8.0,MON-0001,2.0
WMCR001,9.0,MWE-0001,1.5
WMCR001,10.0,MST-0001,1.5
WMCR001,11.0,MSK-0001,0.8
WMCR001,12.0,MSA-0007,0.5
WMCR001,13.0,MWE-0004,0.5
WMCR001,14.0,MOD-0004,0.5
WMCR001,15.0,MAP-0032,0.5
WMCR001,16.0,MPS-0002,0.5
WMCR001,17.0,MVV-0004,0.4
WMCR001,18.0,MXT-0001,0.3
WMCR001,19.0,MPP-0005,0.3
WMCR001,20.0,MFC-0021,0.28
WMCR001,21.0,MWS-0001,0.1
WMCR001,22.0,MAA-0026,0.1
WMCR001,23.0,MAG-0009,0.1
WMCR001,24.0,MAR-0006,0.1
WMCR001,25.0,MVP-0006,0.08
WMCR001,26.0,MWM-0005,0.05
WMCR001,27.0,MOR-0001,0.05
WMCR001,28.0,MAF-0006,0.05
WMCR001,29.0,MAM-0001,0.05
WMCR001,30.0,MAL-0020,0.05
WMCR001,31.0,MAA-0021,0.04
WMCRM01,1.0,MXD-0002,62.61900000000002
WMCRM01,2.0,MKG-0001,9.0
WMCRM01,3.0,MON-0004,6.5
WMCRM01,4.0,MCT-0008,3.5
WMCRM01,5.0,MK1-0001,3.0
WMCRM01,6.0,MAP-0030,3.0
WMCRM01,7.0,MAN-0001,2.0
WMCRM01,8.0,MON-0001,2.0
WMCRM01,9.0,MWE-0001,1.5
WMCRM01,10.0,MST-0001,1.5
WMCRM01,11.0,MSK-0001,0.8
WMCRM01,12.0,MSA-0007,0.5
WMCRM01,13.0,MWE-0004,0.5
WMCRM01,14.0,MOD-0004,0.5
WMCRM01,15.0,MAP-0032,0.5
WMCRM01,16.0,MPS-0002,0.5
WMCRM01,17.0,MVV-0004,0.4
WMCRM01,18.0,MXT-0001,0.3
WMCRM01,19.0,MPP-0005,0.3
WMCRM01,20.0,MFC-0021,0.28
WMCRM01,21.0,MWS-0001,0.1
WMCRM01,22.0,MAA-0026,0.1
WMCRM01,23.0,MAG-0009,0.1
WMCRM01,24.0,MAR-0006,0.1
WMCRM01,25.0,MVP-0006,0.08
WMCRM01,26.0,MWM-0005,0.05
WMCRM01,27.0,MOR-0001,0.05
WMCRM01,28.0,MAF-0006,0.05
WMCRM01,29.0,MAM-0001,0.05
WMCRM01,30.0,MAL-0020,0.05
WMCRM01,31.0,MAA-0021,0.04
PDBC001,1.0,MXD-0002,57.76979999999999
PDBC001,2.0,MSM-0004,20.0
PDBC001,3.0,MSM-0003,10.0
PDBC001,4.0,MSM-0013,3.7
PDBC001,5.0,MSP-0005,3.0
PDBC001,6.0,MSM-0011,2.2
PDBC001,7.0,MXC-0007,1.0
PDBC001,8.0,MFB-0040,0.85
PDBC001,9.0,MPS-0003,0.4
PDBC001,10.0,MXN-0003,0.2
PDBC001,11.0,MXE-0001,0.1
PDBC001,12.0,MAS-0022,0.1
PDBC001,13.0,MAP-0031,0.1
PDBC001,14.0,MAG-0009,0.1
PDBC001,15.0,MAL-0018,0.1
PDBC001,16.0,MPL-0001,0.08
PDBC001,17.0,MXC-0001,0.07
PDBC001,18.0,MXM-0001,0.06
PDBC001,19.0,MAA-0028,0.05
PDBC001,20.0,MAI-0003,0.05
PDBC001,21.0,MAH-0006,0.05
PDBC001,22.0,MUM-0001,0.02
PDBC001,23.0,MCF-0001,0.0002
RMBLM21,1.0,MXD-0002,74.23899999999999
RMBLM21,2.0,MOL-0002,7.0
RMBLM21,3.0,MKG-0001,6.0
RMBLM21,4.0,MON-0001,2.0
RMBLM21,5.0,MWM-0002,1.5
RMBLM21,6.0,MWE-0001,1.5
RMBLM21,7.0,MST-0001,1.5
RMBLM21,8.0,MWE-0002,1.0
RMBLM21,9.0,MWE-0004,1.0
RMBLM21,10.0,MSK-0001,0.8
RMBLM21,11.0,MSA-0007,0.5
RMBLM21,12.0,MOD-0004,0.5
RMBLM21,13.0,MFF-0030,0.5
RMBLM21,14.0,MPS-0002,0.5
RMBLM21,15.0,MXT-0001,0.3
RMBLM21,16.0,MPP-0005,0.3
RMBLM21,17.0,MWV-0001,0.25
RMBLM21,18.0,MWS-0001,0.1
RMBLM21,19.0,MVP-0006,0.1
RMBLM21,20.0,MAR-0006,0.1
RMBLM21,21.0,MWM-0005,0.05
RMBLM21,22.0,MOR-0001,0.05
RMBLM21,23.0,MAF-0006,0.05
RMBLM21,24.0,MAM-0001,0.05
RMBLM21,25.0,MAL-0020,0.05
RMBLM21,26.0,MVN-0001,0.03
RMBLM21,27.0,MXE-0001,0.02
RMBLM21,28.0,MAV-0002,0.01
RMBLM21,29.0,MAC-0018,0.001
RMBLM22,1.0,MXD-0002,74.23899999999999
RMBLM22,2.0,MOL-0002,7.0
RMBLM22,3.0,MKG-0001,6.0
RMBLM22,4.0,MON-0001,2.0
RMBLM22,5.0,MWM-0002,1.5
RMBLM22,6.0,MWE-0001,1.5
RMBLM22,7.0,MST-0001,1.5
RMBLM22,8.0,MWE-0002,1.0
RMBLM22,9.0,MWE-0004,1.0
RMBLM22,10.0,MSK-0001,0.8
RMBLM22,11.0,MSA-0007,0.5
RMBLM22,12.0,MOD-0004,0.5
RMBLM22,13.0,MFS-0080,0.5
RMBLM22,14.0,MPS-0002,0.5
RMBLM22,15.0,MXT-0001,0.3
RMBLM22,16.0,MPP-0005,0.3
RMBLM22,17.0,MWV-0001,0.25
RMBLM22,18.0,MWS-0001,0.1
RMBLM22,19.0,MVP-0006,0.1
RMBLM22,20.0,MAR-0006,0.1
RMBLM22,21.0,MWM-0005,0.05
RMBLM22,22.0,MOR-0001,0.05
RMBLM22,23.0,MAF-0006,0.05
RMBLM22,24.0,MAM-0001,0.05
RMBLM22,25.0,MAL-0020,0.05
RMBLM22,26.0,MVN-0001,0.03
RMBLM22,27.0,MXE-0001,0.02
RMBLM22,28.0,MAV-0002,0.01
RMBLM22,29.0,MAC-0018,0.001
RMBLM23,1.0,MXD-0002,74.23899999999999
RMBLM23,2.0,MOL-0002,7.0
RMBLM23,3.0,MKG-0001,6.0
RMBLM23,4.0,MON-0001,2.0
RMBLM23,5.0,MWM-0002,1.5
RMBLM23,6.0,MWE-0001,1.5
RMBLM23,7.0,MST-0001,1.5
RMBLM23,8.0,MWE-0002,1.0
RMBLM23,9.0,MWE-0004,1.0
RMBLM23,10.0,MSK-0001,0.8
RMBLM23,11.0,MSA-0007,0.5
RMBLM23,12.0,MOD-0004,0.5
RMBLM23,13.0,MFS-0081,0.5
RMBLM23,14.0,MPS-0002,0.5
RMBLM23,15.0,MXT-0001,0.3
RMBLM23,16.0,MPP-0005,0.3
RMBLM23,17.0,MWV-0001,0.25
RMBLM23,18.0,MWS-0001,0.1
RMBLM23,19.0,MVP-0006,0.1
RMBLM23,20.0,MAR-0006,0.1
RMBLM23,21.0,MWM-0005,0.05
RMBLM23,22.0,MOR-0001,0.05
RMBLM23,23.0,MAF-0006,0.05
RMBLM23,24.0,MAM-0001,0.05
RMBLM23,25.0,MAL-0020,0.05
RMBLM23,26.0,MVN-0001,0.03
RMBLM23,27.0,MXE-0001,0.02
RMBLM23,28.0,MAV-0002,0.01
RMBLM23,29.0,MAC-0018,0.001
RMBLM24,1.0,MXD-0002,74.23899999999999
RMBLM24,2.0,MOL-0002,7.0
RMBLM24,3.0,MKG-0001,6.0
RMBLM24,4.0,MON-0001,2.0
RMBLM24,5.0,MWM-0002,1.5
RMBLM24,6.0,MWE-0001,1.5
RMBLM24,7.0,MST-0001,1.5
RMBLM24,8.0,MWE-0002,1.0
RMBLM24,9.0,MWE-0004,1.0
RMBLM24,10.0,MSK-0001,0.8
RMBLM24,11.0,MSA-0007,0.5
RMBLM24,12.0,MOD-0004,0.5
RMBLM24,13.0,MFB-0068,0.5
RMBLM24,14.0,MPS-0002,0.5
RMBLM24,15.0,MXT-0001,0.3
RMBLM24,16.0,MPP-0005,0.3
RMBLM24,17.0,MWV-0001,0.25
RMBLM24,18.0,MWS-0001,0.1
RMBLM24,19.0,MVP-0006,0.1
RMBLM24,20.0,MAR-0006,0.1
RMBLM24,21.0,MWM-0005,0.05
RMBLM24,22.0,MOR-0001,0.05
RMBLM24,23.0,MAF-0006,0.05
RMBLM24,24.0,MAM-0001,0.05
RMBLM24,25.0,MAL-0020,0.05
RMBLM24,26.0,MVN-0001,0.03
RMBLM24,27.0,MXE-0001,0.02
RMBLM24,28.0,MAV-0002,0.01
RMBLM24,29.0,MAC-0018,0.001
SSBL001,1.0,MXD-0002,73.81899999999999
SSBL001,2.0,MOL-0002,7.0
SSBL001,3.0,MKG-0001,6.0
SSBL001,4.0,MON-0001,2.0
SSBL001,5.0,MWM-0002,1.5
SSBL001,6.0,MWE-0001,1.5
SSBL001,7.0,MST-0001,1.5
SSBL001,8.0,MWE-0002,1.0
SSBL001,9.0,MWE-0004,1.0
SSBL001,10.0,MSK-0001,0.8
SSBL001,11.0,MSA-0007,0.5
SSBL001,12.0,MOD-0004,0.5
SSBL001,13.0,MFB-0061,0.5
SSBL001,14.0,MPS-0002,0.5
SSBL001,15.0,MXT-0001,0.3
SSBL001,16.0,MWS-0001,0.3
SSBL001,17.0,MPP-0005,0.3
SSBL001,18.0,MAU-0004,0.2
SSBL001,19.0,MVP-0006,0.1
SSBL001,20.0,MWM-0005,0.05
SSBL001,21.0,MOR-0001,0.05
SSBL001,22.0,MAR-0006,0.05
SSBL001,23.0,MAF-0006,0.05
SSBL001,24.0,MAA-0002,0.05
SSBL001,25.0,MAL-0020,0.05
SSBL001,26.0,MAL-0018,0.05
SSBL001,27.0,MAM-0026,0.05
SSBL001,28.0,MAL-0019,0.05
SSBL001,29.0,MAV-0005,0.05
SSBL001,30.0,MAO-0006,0.05
SSBL001,31.0,MAP-0022,0.05
SSBL002,1.0,MXD-0002,73.81899999999999
SSBL002,2.0,MOL-0002,7.0
SSBL002,3.0,MKG-0001,6.0
SSBL002,4.0,MON-0001,2.0
SSBL002,5.0,MWM-0002,1.5
SSBL002,6.0,MWE-0001,1.5
SSBL002,7.0,MST-0001,1.5
SSBL002,8.0,MWE-0002,1.0
SSBL002,9.0,MWE-0004,1.0
SSBL002,10.0,MSK-0001,0.8
SSBL002,11.0,MSA-0007,0.5
SSBL002,12.0,MOD-0004,0.5
SSBL002,13.0,MFB-0040,0.5
SSBL002,14.0,MPS-0002,0.5
SSBL002,15.0,MXT-0001,0.3
SSBL002,16.0,MWS-0001,0.3
SSBL002,17.0,MPP-0005,0.3
SSBL002,18.0,MAU-0003,0.2
SSBL002,19.0,MVP-0006,0.1
SSBL002,20.0,MWM-0005,0.05
SSBL002,21.0,MOR-0001,0.05
SSBL002,22.0,MAR-0006,0.05
SSBL002,23.0,MAF-0006,0.05
SSBL002,24.0,MAA-0002,0.05
SSBL002,25.0,MAL-0020,0.05
SSBL002,26.0,MAL-0018,0.05
SSBL002,27.0,MAM-0026,0.05
SSBL002,28.0,MAL-0019,0.05
SSBL002,29.0,MAV-0005,0.05
SSBL002,30.0,MAO-0006,0.05
SSBL002,31.0,MAP-0022,0.05
SSBL003,1.0,MXD-0002,74.21899999999998
SSBL003,2.0,MOL-0002,7.0
SSBL003,3.0,MKG-0001,6.0
SSBL003,4.0,MON-0001,2.0
SSBL003,5.0,MWM-0002,1.5
SSBL003,6.0,MWE-0001,1.5
SSBL003,7.0,MST-0001,1.5
SSBL003,8.0,MWE-0002,1.0
SSBL003,9.0,MWE-0004,1.0
SSBL003,10.0,MSK-0001,0.8
SSBL003,11.0,MSA-0007,0.5
SSBL003,12.0,MOD-0004,0.5
SSBL003,13.0,MPS-0002,0.5
SSBL003,14.0,MXT-0001,0.3
SSBL003,15.0,MWS-0001,0.3
SSBL003,16.0,MFT-0021,0.3
SSBL003,17.0,MPP-0005,0.3
SSBL003,18.0,MVP-0006,0.1
SSBL003,19.0,MWM-0005,0.05
SSBL003,20.0,MOR-0001,0.05
SSBL003,21.0,MAR-0006,0.05
SSBL003,22.0,MAF-0006,0.05
SSBL003,23.0,MAA-0002,0.05
SSBL003,24.0,MAL-0020,0.05
SSBL003,25.0,MAL-0018,0.05
SSBL003,26.0,MAM-0026,0.05
SSBL003,27.0,MAL-0019,0.05
SSBL003,28.0,MAV-0005,0.05
SSBL003,29.0,MAO-0006,0.05
SSBL003,30.0,MAP-0022,0.05
SSBL003,31.0,MVN-0001,0.03
SSBL004,1.0,MXD-0002,73.81899999999999
SSBL004,2.0,MOL-0002,7.0
SSBL004,3.0,MKG-0001,6.0
SSBL004,4.0,MON-0001,2.0
SSBL004,5.0,MWM-0002,1.5
SSBL004,6.0,MWE-0001,1.5
SSBL004,7.0,MST-0001,1.5
SSBL004,8.0,MWE-0002,1.0
SSBL004,9.0,MWE-0004,1.0
SSBL004,10.0,MSK-0001,0.8
SSBL004,11.0,MSA-0007,0.5
SSBL004,12.0,MOD-0004,0.5
SSBL004,13.0,MFB-0060,0.5
SSBL004,14.0,MPS-0002,0.5
SSBL004,15.0,MXT-0001,0.3
SSBL004,16.0,MWS-0001,0.3
SSBL004,17.0,MPP-0005,0.3
SSBL004,18.0,MAU-0004,0.2
SSBL004,19.0,MVP-0006,0.1
SSBL004,20.0,MWM-0005,0.05
SSBL004,21.0,MOR-0001,0.05
SSBL004,22.0,MAR-0006,0.05
SSBL004,23.0,MAF-0006,0.05
SSBL004,24.0,MAA-0002,0.05
SSBL004,25.0,MAL-0020,0.05
SSBL004,26.0,MAL-0018,0.05
SSBL004,27.0,MAM-0026,0.05
SSBL004,28.0,MAL-0019,0.05
SSBL004,29.0,MAV-0005,0.05
SSBL004,30.0,MAO-0006,0.05
SSBL004,31.0,MAP-0022,0.05
SSBL005,1.0,MXD-0002,74.01899999999998
SSBL005,2.0,MOL-0002,7.0
SSBL005,3.0,MKG-0001,6.0
SSBL005,4.0,MON-0001,2.0
SSBL005,5.0,MWM-0002,1.5
SSBL005,6.0,MWE-0001,1.5
SSBL005,7.0,MST-0001,1.5
SSBL005,8.0,MWE-0002,1.0
SSBL005,9.0,MWE-0004,1.0
SSBL005,10.0,MSK-0001,0.8
SSBL005,11.0,MSA-0007,0.5
SSBL005,12.0,MOD-0004,0.5
SSBL005,13.0,MFF-0023,0.5
SSBL005,14.0,MPS-0002,0.5
SSBL005,15.0,MXT-0001,0.3
SSBL005,16.0,MWS-0001,0.3
SSBL005,17.0,MPP-0005,0.3
SSBL005,18.0,MVP-0006,0.1
SSBL005,19.0,MWM-0005,0.05
SSBL005,20.0,MOR-0001,0.05
SSBL005,21.0,MAR-0006,0.05
SSBL005,22.0,MAF-0006,0.05
SSBL005,23.0,MAA-0002,0.05
SSBL005,24.0,MAL-0020,0.05
SSBL005,25.0,MAL-0018,0.05
SSBL005,26.0,MAM-0026,0.05
SSBL005,27.0,MAL-0019,0.05
SSBL005,28.0,MAV-0005,0.05
SSBL005,29.0,MAO-0006,0.05
SSBL005,30.0,MAP-0022,0.05
SSBL005,31.0,MVN-0001,0.03
SSBL006,1.0,MXD-0002,74.01899999999998
SSBL006,2.0,MOL-0002,7.0
SSBL006,3.0,MKG-0001,6.0
SSBL006,4.0,MON-0001,2.0
SSBL006,5.0,MWM-0002,1.5
SSBL006,6.0,MWE-0001,1.5
SSBL006,7.0,MST-0001,1.5
SSBL006,8.0,MWE-0002,1.0
SSBL006,9.0,MWE-0004,1.0
SSBL006,10.0,MSK-0001,0.8
SSBL006,11.0,MSA-0007,0.5
SSBL006,12.0,MOD-0004,0.5
SSBL006,13.0,MFB-0063,0.5
SSBL006,14.0,MPS-0002,0.5
SSBL006,15.0,MXT-0001,0.3
SSBL006,16.0,MWS-0001,0.3
SSBL006,17.0,MPP-0005,0.3
SSBL006,18.0,MVP-0006,0.1
SSBL006,19.0,MWM-0005,0.05
SSBL006,20.0,MOR-0001,0.05
SSBL006,21.0,MAR-0006,0.05
SSBL006,22.0,MAF-0006,0.05
SSBL006,23.0,MAA-0002,0.05
SSBL006,24.0,MAL-0020,0.05
SSBL006,25.0,MAL-0018,0.05
SSBL006,26.0,MAM-0026,0.05
SSBL006,27.0,MAL-0019,0.05
SSBL006,28.0,MAV-0005,0.05
SSBL006,29.0,MAO-0006,0.05
SSBL006,30.0,MAP-0022,0.05
SSBL006,31.0,MVN-0001,0.03
SSBL007,1.0,MXD-0002,74.01899999999998
SSBL007,2.0,MOL-0002,7.0
SSBL007,3.0,MKG-0001,6.0
SSBL007,4.0,MON-0001,2.0
SSBL007,5.0,MWM-0002,1.5
SSBL007,6.0,MWE-0001,1.5
SSBL007,7.0,MST-0001,1.5
SSBL007,8.0,MWE-0002,1.0
SSBL007,9.0,MWE-0004,1.0
SSBL007,10.0,MSK-0001,0.8
SSBL007,11.0,MSA-0007,0.5
SSBL007,12.0,MOD-0004,0.5
SSBL007,13.0,MFB-0064,0.5
SSBL007,14.0,MPS-0002,0.5
SSBL007,15.0,MXT-0001,0.3
SSBL007,16.0,MWS-0001,0.3
SSBL007,17.0,MPP-0005,0.3
SSBL007,18.0,MVP-0006,0.1
SSBL007,19.0,MWM-0005,0.05
SSBL007,20.0,MOR-0001,0.05
SSBL007,21.0,MAR-0006,0.05
SSBL007,22.0,MAF-0006,0.05
SSBL007,23.0,MAA-0002,0.05
SSBL007,24.0,MAL-0020,0.05
SSBL007,25.0,MAL-0018,0.05
SSBL007,26.0,MAM-0026,0.05
SSBL007,27.0,MAL-0019,0.05
SSBL007,28.0,MAV-0005,0.05
SSBL007,29.0,MAO-0006,0.05
SSBL007,30.0,MAP-0022,0.05
SSBL007,31.0,MVN-0001,0.03
SSBL008,1.0,MXD-0002,74.01899999999998
SSBL008,2.0,MOL-0002,7.0
SSBL008,3.0,MKG-0001,6.0
SSBL008,4.0,MON-0001,2.0
SSBL008,5.0,MWM-0002,1.5
SSBL008,6.0,MWE-0001,1.5
SSBL008,7.0,MST-0001,1.5
SSBL008,8.0,MWE-0002,1.0
SSBL008,9.0,MWE-0004,1.0
SSBL008,10.0,MSK-0001,0.8
SSBL008,11.0,MSA-0007,0.5
SSBL008,12.0,MOD-0004,0.5
SSBL008,13.0,MFB-0065,0.5
SSBL008,14.0,MPS-0002,0.5
SSBL008,15.0,MXT-0001,0.3
SSBL008,16.0,MWS-0001,0.3
SSBL008,17.0,MPP-0005,0.3
SSBL008,18.0,MVP-0006,0.1
SSBL008,19.0,MWM-0005,0.05
SSBL008,20.0,MOR-0001,0.05
SSBL008,21.0,MAR-0006,0.05
SSBL008,22.0,MAF-0006,0.05
SSBL008,23.0,MAA-0002,0.05
SSBL008,24.0,MAL-0020,0.05
SSBL008,25.0,MAL-0018,0.05
SSBL008,26.0,MAM-0026,0.05
SSBL008,27.0,MAL-0019,0.05
SSBL008,28.0,MAV-0005,0.05
SSBL008,29.0,MAO-0006,0.05
SSBL008,30.0,MAP-0022,0.05
SSBL008,31.0,MVN-0001,0.03
SSBL009,1.0,MXD-0002,74.01899999999998
SSBL009,2.0,MOL-0002,7.0
SSBL009,3.0,MKG-0001,6.0
SSBL009,4.0,MON-0001,2.0
SSBL009,5.0,MWM-0002,1.5
SSBL009,6.0,MWE-0001,1.5
SSBL009,7.0,MST-0001,1.5
SSBL009,8.0,MWE-0002,1.0
SSBL009,9.0,MWE-0004,1.0
SSBL009,10.0,MSK-0001,0.8
SSBL009,11.0,MSA-0007,0.5
SSBL009,12.0,MOD-0004,0.5
SSBL009,13.0,MFP-0004,0.5
SSBL009,14.0,MPS-0002,0.5
SSBL009,15.0,MXT-0001,0.3
SSBL009,16.0,MWS-0001,0.3
SSBL009,17.0,MPP-0005,0.3
SSBL009,18.0,MVP-0006,0.1
SSBL009,19.0,MWM-0005,0.05
SSBL009,20.0,MOR-0001,0.05
SSBL009,21.0,MAR-0006,0.05
SSBL009,22.0,MAF-0006,0.05
SSBL009,23.0,MAA-0002,0.05
SSBL009,24.0,MAL-0020,0.05
SSBL009,25.0,MAL-0018,0.05
SSBL009,26.0,MAM-0026,0.05
SSBL009,27.0,MAL-0019,0.05
SSBL009,28.0,MAV-0005,0.05
SSBL009,29.0,MAO-0006,0.05
SSBL009,30.0,MAP-0022,0.05
SSBL009,31.0,MVN-0001,0.03
RMMT006,1.0,MKE-0001,62.0
RMMT006,2.0,MXD-0002,34.65
RMMT006,3.0,MFF-0030,2.5
RMMT006,4.0,MSC-0006,0.4
RMMT006,5.0,MSE-0013,0.4
RMMT006,6.0,MAA-0002,0.01
RMMT006,7.0,MAP-0031,0.01
RMMT006,8.0,MAT-0009,0.01
RMMT006,9.0,MAE-0013,0.01
RMMT006,10.0,MAR-0006,0.01
RMMT007,1.0,MKE-0001,62.0
RMMT007,2.0,MXD-0002,34.65
RMMT007,3.0,MFF-0030,2.5
RMMT007,4.0,MSC-0006,0.4
RMMT007,5.0,MSE-0013,0.4
RMMT007,6.0,MAA-0002,0.01
RMMT007,7.0,MAP-0031,0.01
RMMT007,8.0,MAT-0009,0.01
RMMT007,9.0,MAE-0013,0.01
RMMT007,10.0,MAR-0006,0.01
RMMT008,1.0,MKE-0001,62.0
RMMT008,2.0,MXD-0002,34.65
RMMT008,3.0,MFF-0030,2.5
RMMT008,4.0,MSC-0006,0.4
RMMT008,5.0,MSE-0013,0.4
RMMT008,6.0,MAA-0002,0.01
RMMT008,7.0,MAP-0031,0.01
RMMT008,8.0,MAT-0009,0.01
RMMT008,9.0,MAE-0013,0.01
RMMT008,10.0,MAR-0006,0.01
RMMT009,1.0,MKE-0001,62.0
RMMT009,2.0,MXD-0002,34.65
RMMT009,3.0,MFF-0030,2.5
RMMT009,4.0,MSC-0006,0.4
RMMT009,5.0,MSE-0013,0.4
RMMT009,6.0,MAA-0002,0.01
RMMT009,7.0,MAP-0031,0.01
RMMT009,8.0,MAT-0009,0.01
RMMT009,9.0,MAE-0013,0.01
RMMT009,10.0,MAR-0006,0.01
RMMT010,1.0,MKE-0001,62.0
RMMT010,2.0,MXD-0002,34.65
RMMT010,3.0,MFF-0030,2.5
RMMT010,4.0,MSC-0006,0.4
RMMT010,5.0,MSE-0013,0.4
RMMT010,6.0,MAA-0002,0.01
RMMT010,7.0,MAP-0031,0.01
RMMT010,8.0,MAT-0009,0.01
RMMT010,9.0,MAE-0013,0.01
RMMT010,10.0,MAR-0006,0.01
ANHP001,1.0,MXD-0002,76.41
ANHP001,2.0,MWE-0002,4.2
ANHP001,3.0,MSM-0024,4.0
ANHP001,4.0,MOL-0002,3.0
ANHP001,5.0,MOD-0012,3.0
ANHP001,6.0,MWE-0004,2.8
ANHP001,7.0,MKG-0001,2.0
ANHP001,8.0,MSK-0001,1.5
ANHP001,9.0,MKP-0001,0.8
ANHP001,10.0,MFS-0046,0.7
ANHP001,11.0,MOM-0005,0.4
ANHP001,12.0,MVC-0010,0.3
ANHP001,13.0,MAB-0010,0.2
ANHP001,14.0,MPD-0003,0.18
ANHP001,15.0,MOO-0001,0.1
ANHP001,16.0,MAP-0011,0.1
ANHP001,17.0,MKP-0003,0.1
ANHP001,18.0,MAF-0006,0.1
ANHP001,19.0,MAF-0008,0.05
ANHP001,20.0,MXD-0001,0.02
ANHP001,21.0,MXE-0001,0.02
ANHP001,22.0,MXC-0001,0.01
ANHP001,23.0,MAA-0002,0.01
FJSL001,1.0,MXD-0002,82.85
FJSL001,2.0,MKI-0004,6.0
FJSL001,3.0,MKG-0001,3.0
FJSL001,4.0,MKH-0006,2.5
FJSL001,5.0,MAY-0007,2.0
FJSL001,6.0,MKA-0001,1.0
FJSL001,7.0,MKL-0001,0.5
FJSL001,8.0,MPS-0002,0.4
FJSL001,9.0,MXS-0008,0.3
FJSL001,10.0,MSN-0011,0.25
FJSL001,11.0,MPE-0002,0.2
FJSL001,12.0,MST-0002,0.1
FJSL001,13.0,MFS-0062,0.1
FJSL001,14.0,MAA-0002,0.1
FJSL001,15.0,MXC-0001,0.05
FJSL001,16.0,MXG-0003,0.05
FJSL001,17.0,MXL-0001,0.05
FJSL001,18.0,MXS-0001,0.05
FJSL001,19.0,MAL-0019,0.05
FJSL001,20.0,MAI-0003,0.05
FJSL001,21.0,MAF-0006,0.05
FJSL001,22.0,MAS-0021,0.05
FJSL001,23.0,MAE-0013,0.05
FJSL001,24.0,MAG-0009,0.05
FJSL001,25.0,MAG-0021,0.05
FJSL001,26.0,MAA-0028,0.05
FJSL001,27.0,MAV-0005,0.05
FJSL001,28.0,MXE-0001,0.03
FJSL001,29.0,MAD-0002,0.02
PDSG004,1.0,MAV-0007,88.37
PDSG004,2.0,MKG-0001,6.0
PDSG004,3.0,MKP-0005,3.0
PDSG004,4.0,MKC-0003,0.5
PDSG004,5.0,MPS-0002,0.5
PDSG004,6.0,MAL-0001,0.5
PDSG004,7.0,MVC-0003,0.26
PDSG004,8.0,MKA-0001,0.2
PDSG004,9.0,MAA-0001,0.1
PDSG004,10.0,MXD-0001,0.1
PDSG004,11.0,MAC-0016,0.1
PDSG004,12.0,MAR-0006,0.1
PDSG004,13.0,MAL-0017,0.1
PDSG004,14.0,MAA-0002,0.05
PDSG004,15.0,MAL-0013,0.05
PDSG004,16.0,MAE-0013,0.05
PDSG004,17.0,MAD-0002,0.02
RRBC001,1.0,MXD-0002,58.77000000000002
RRBC001,2.0,MSM-0004,22.0
RRBC001,3.0,MSM-0003,10.0
RRBC001,4.0,MSM-0013,5.0
RRBC001,5.0,MSM-0011,2.4
RRBC001,6.0,MLM-0003,0.5
RRBC001,7.0,MFF-0033,0.5
RRBC001,8.0,MXN-0003,0.3
RRBC001,9.0,MXE-0001,0.1
RRBC001,10.0,MAS-0003,0.1
RRBC001,11.0,MKP-0001,0.1
RRBC001,12.0,MPK-0001,0.06
RRBC001,13.0,MAR-0006,0.05
RRBC001,14.0,MXC-0001,0.04
RRBC001,15.0,MWS-0001,0.01
RRBC001,16.0,MAE-0013,0.01
RRBC001,17.0,MAT-0009,0.01
RRBC001,18.0,MAL-0020,0.01
RRBC001,19.0,MAJ-0004,0.01
RRBC001,20.0,MAH-0020,0.01
RRBC001,21.0,MAS-0029,0.01
RRBC001,22.0,MAA-0027,0.01
RRBC002,1.0,MXD-0002,58.77000000000002
RRBC002,2.0,MSM-0004,22.0
RRBC002,3.0,MSM-0003,10.0
RRBC002,4.0,MSM-0013,5.0
RRBC002,5.0,MSM-0011,2.4
RRBC002,6.0,MLM-0003,0.5
RRBC002,7.0,MFB-0069,0.5
RRBC002,8.0,MXN-0003,0.3
RRBC002,9.0,MXE-0001,0.1
RRBC002,10.0,MAS-0003,0.1
RRBC002,11.0,MKP-0001,0.1
RRBC002,12.0,MPK-0001,0.06
RRBC002,13.0,MAR-0006,0.05
RRBC002,14.0,MXC-0001,0.04
RRBC002,15.0,MWS-0001,0.01
RRBC002,16.0,MAE-0013,0.01
RRBC002,17.0,MAT-0009,0.01
RRBC002,18.0,MAL-0020,0.01
RRBC002,19.0,MAJ-0004,0.01
RRBC002,20.0,MAH-0020,0.01
RRBC002,21.0,MAS-0029,0.01
RRBC002,22.0,MAA-0027,0.01
RRBC003,1.0,MXD-0002,58.670000000000016
RRBC003,2.0,MSM-0004,22.0
RRBC003,3.0,MSM-0003,10.0
RRBC003,4.0,MSM-0013,5.0
RRBC003,5.0,MSM-0011,2.4
RRBC003,6.0,MFB-0040,0.6
