ingredient_code,file_type,original_filename,file_path,file_size
MAM-0033,성분비,MAM-0033_Melafresh T96_REG SHEET - REV5.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0033_Melafresh T96_REG SHEET - REV5.pdf,408533
MAM-0034,성분비,MAM-0034_MS-NeoBead GR13(G)_Composition&Spec.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0034_MS-NeoBead GR13(G)_Composition&Spec.pdf,51606
MAM-0035,성분비,MAM-0035_Madecassoside 90_COMPOSITION.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0035_Madecassoside 90_COMPOSITION.pdf,85330
MAM-0035,성분비,MAM-0035_Madecassoside 90__COMPOSITION.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0035_Madecassoside 90__COMPOSITION.pdf,85330
MAM-0036,성분비,MAM-0036_Chamomilla Recutita (Matricaria) Flower Water-HD_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAM-0036_Chamomilla Recutita (Matricaria) Flower Water-HD_제품성분비(ENG).pdf,59949
MAN-0001,성분비,MAN-0001_Niacinamide PC.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAN-0001_Niacinamide PC.pdf,181870
MAN-0009,성분비,MAN-0009_Composition-NSG.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAN-0009_Composition-NSG.pdf,169512
MAN-0009,성분비,MAN-0009_NSG_조성비자료.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAN-0009_NSG_조성비자료.pdf,170007
MAN-0010,성분비,MAN-0010_난황추출물-PF_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAN-0010_난황추출물-PF_제품성분비_(주)즐거운회사.pdf,87886
MAN-0011,성분비,MAN-0011_NanoActive RAL_조성비자료.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAN-0011_NanoActive RAL_조성비자료.pdf,121305
MAO-0006,성분비,MAO-0006_Orange Extract_조성비자료.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAO-0006_Orange Extract_조성비자료.pdf,38472
MAO-0006,성분비,MAO-0006_오렌지추출물-PF_제품성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAO-0006_오렌지추출물-PF_제품성분비.pdf,63870
MAO-0008,성분비,MAO-0008_온천수-WP_국문성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAO-0008_온천수-WP_국문성분비_T1R0.pdf,335683
MAO-0009,성분비,MAO-0009_오이추출물-PF_제품성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAO-0009_오이추출물-PF_제품성분비.pdf,70181
MAP-0011,성분비,MAP-0011_Hydrolyzed Silk-HD_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0011_Hydrolyzed Silk-HD_제품성분비(ENG).pdf,59727
MAP-0011,성분비,MAP-0011_하이드롤라이즈드실크-HD_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0011_하이드롤라이즈드실크-HD_제품성분비_(주)즐거운회사.pdf,83552
MAP-0019,성분비,MAP-0019_[Composition]Portulaca Ext(EN).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0019_[Composition]Portulaca Ext(EN).pdf,85346
MAP-0020,성분비,MAP-0020_Phyto Keratin_Composition Breakdown_E.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0020_Phyto Keratin_Composition Breakdown_E.pdf,43004
MAP-0020,성분비,MAP-0020_Phyto Protein Complex_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0020_Phyto Protein Complex_제품성분비(ENG).pdf,60197
MAP-0020,성분비,MAP-0020_Phyto Protein Complex_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0020_Phyto Protein Complex_제품성분비_(주)즐거운회사.pdf,71384
MAP-0030,성분비,MAP-0030_Phyto Aqua HA-05_성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0030_Phyto Aqua HA-05_성분비.pdf,46601
MAP-0031,성분비,MAP-0031_편백나무추출물_영문성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0031_편백나무추출물_영문성분비.pdf,358999
MAP-0032,성분비,MAP-0032_Phytobright-FR(PD)_국문성분비_T0R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0032_Phytobright-FR(PD)_국문성분비_T0R0.pdf,144916
MAP-0033,성분비,MAP-0033_프로폴리스추출물_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0033_프로폴리스추출물_국문 성분비_T1R0.pdf,335093
MAP-0033,성분비,MAP-0033_프로폴리스추출물_영문 성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0033_프로폴리스추출물_영문 성분비.pdf,474680
MAP-0034,성분비,MAP-0034_복숭아추출물_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0034_복숭아추출물_국문 성분비_T1R0.pdf,331960
MAP-0035,성분비,MAP-0035_Peptuin 9 Balance_조성비자료.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0035_Peptuin 9 Balance_조성비자료.pdf,90578
MAP-0036,성분비,MAP-0036_Propolis Water_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0036_Propolis Water_제품성분비(ENG).pdf,59725
MAP-0037,성분비,MAP-0037 패션프룻열매추출물_제품성분비_(주)즐거운회사 (2).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0037 패션프룻열매추출물_제품성분비_(주)즐거운회사 (2).pdf,83922
MAP-0038,성분비,MAP-0038_Puensomes Yellow02 40 60_성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0038_Puensomes Yellow02 40 60_성분비.pdf,331583
MAP-0039,성분비,MAP-0039_Composition Sheet of AIO Marine Plant PDRN.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0039_Composition Sheet of AIO Marine Plant PDRN.pdf,62139
MAP-0040,성분비,MAP-0040_PHYTOSERENE_성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAP-0040_PHYTOSERENE_성분비.pdf,5257175
MAR-0006,성분비,MAR-0006_ED023BPEX_ROSE_DR CHEM_COMPOSITION.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAR-0006_ED023BPEX_ROSE_DR CHEM_COMPOSITION.pdf,402621
MAR-0012,성분비,MAR-0012_홍삼추출물-Ev_제품성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAR-0012_홍삼추출물-Ev_제품성분비.pdf,63679
MAR-0012,성분비,MAR-0012_홍삼추출물-Ev_제품성분비_(주)즐거운회사_270718.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAR-0012_홍삼추출물-Ev_제품성분비_(주)즐거운회사_270718.pdf,86733
MAR-0013,성분비,MAR-0013_루이보스차추출물_영문 성분비_T0R1.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAR-0013_루이보스차추출물_영문 성분비_T0R1.pdf,478914
MAR-0014,성분비,MAR-0014_로즈오브예리코추출물_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAR-0014_로즈오브예리코추출물_국문 성분비_T1R0.pdf,333223
MAR-0014,성분비,MAR-0014_로즈오브예리코추출물_영문 성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAR-0014_로즈오브예리코추출물_영문 성분비.pdf,473745
MAR-0015,성분비,MAR-0015_RCe(LS) FM-HD_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAR-0015_RCe(LS) FM-HD_제품성분비(ENG).pdf,59714
MAR-0016,성분비,MAR-0016-RNC 2118_조성비(영문).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAR-0016-RNC 2118_조성비(영문).pdf,129363
MAR-0016,성분비,MAR-0016_RNC 1118_성분비자료.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAR-0016_RNC 1118_성분비자료.pdf,144716
MAS-0003,성분비,MAS-0003_탈지분유_영문성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0003_탈지분유_영문성분비.pdf,88578
MAS-0018,성분비,MAS-0018_Rice Extract_영문MSDS.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0018_Rice Extract_영문MSDS.pdf,207362
MAS-0018,성분비,MAS-0018_쌀추출물_성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0018_쌀추출물_성분비.pdf,69996
MAS-0018,성분비,MAS-0018_쌀추출물_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0018_쌀추출물_제품성분비_(주)즐거운회사.pdf,69996
MAS-0021,성분비,MAS-0021_Seed Complex(EN).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0021_Seed Complex(EN).pdf,88135
MAS-0022,성분비,MAS-0022_페퍼민트추출물_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0022_페퍼민트추출물_국문 성분비_T1R0.pdf,332695
MAS-0023,성분비,MAS-0023_헨나추출물_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0023_헨나추출물_제품성분비_(주)즐거운회사.pdf,70231
MAS-0028,성분비,MAS-0028_달팽이점액여과물-PF_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0028_달팽이점액여과물-PF_제품성분비_(주)즐거운회사.pdf,71329
MAS-0029,성분비,MAS-0029_생모단-EVAS_국문 성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0029_생모단-EVAS_국문 성분비.pdf,419189
MAS-0029,성분비,MAS-0029_생모단-EVAS_영문 성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0029_생모단-EVAS_영문 성분비.pdf,309128
MAS-0031,성분비,MAS-0031_Sage Extract-PD_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0031_Sage Extract-PD_국문 성분비_T1R0.pdf,331766
MAS-0032,성분비,MAS-0032_Redstem Wormwood Extract_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0032_Redstem Wormwood Extract_제품성분비(ENG).pdf,59868
MAS-0033,성분비,MAS-0033_사탕무뿌리추출물_제품성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0033_사탕무뿌리추출물_제품성분비.pdf,63856
MAS-0034,성분비,MAS-0034_스피룰리나 추출물_제품성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0034_스피룰리나 추출물_제품성분비.pdf,64662
MAS-0035,성분비,MAS-0035_Silk Extract-PF_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0035_Silk Extract-PF_제품성분비(ENG).pdf,59568
MAS-0036,성분비,MAS-0036_생강추출물-PF_제품성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0036_생강추출물-PF_제품성분비.pdf,63805
MAS-0037,성분비,MAS-0037_Sytenol A - composition.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0037_Sytenol A - composition.pdf,103359
MAS-0038,성분비,MAS-0038_Sodium Hyaluronate Powder(120만)_ 조성비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0038_Sodium Hyaluronate Powder(120만)_ 조성비.pdf,386347
MAS-0039,성분비,MAS-0039_SinoWhite TXA_Composition Data (20210805).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0039_SinoWhite TXA_Composition Data (20210805).pdf,191898
MAS-0040,성분비,MAS-0040_OPT Sugar Cane Extract (HD).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0040_OPT Sugar Cane Extract (HD).pdf,78976
MAS-0041,성분비,MAS-0041_산호추출물-PF_성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0041_산호추출물-PF_성분비_(주)즐거운회사.pdf,69508
MAS-0041,성분비,MAS-0041_산호추출물-PF_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAS-0041_산호추출물-PF_제품성분비_(주)즐거운회사.pdf,69508
MAT-0009,성분비,MAT-0009_T-Flower Complex_성분비_T0R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAT-0009_T-Flower Complex_성분비_T0R0.pdf,352891
MAT-0009,성분비,MAT-0009_T-Flower Complex_영문 성분비_T0R1.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAT-0009_T-Flower Complex_영문 성분비_T0R1.pdf,352367
MAT-0010,성분비,MAT-0010_Tropical Fruits Complex-GS_국문 성분비_T0R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAT-0010_Tropical Fruits Complex-GS_국문 성분비_T0R0.pdf,342455
MAT-0010,성분비,MAT-0010_Tropical Fruits Complex-GS_영문 성분비_T0R1.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAT-0010_Tropical Fruits Complex-GS_영문 성분비_T0R1.pdf,347173
MAT-0011,성분비,MAT-0011_탄산수_제품성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAT-0011_탄산수_제품성분비.pdf,60356
MAT-0012,성분비,MAT-0012_Tea Tree Leaf Extract-PF_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAT-0012_Tea Tree Leaf Extract-PF_제품성분비(ENG).pdf,59777
MAT-0013,성분비,MAT-0013_티트리잎수-HE_제품성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAT-0013_티트리잎수-HE_제품성분비.pdf,70835
MAT-0014,성분비,MAT-0014_TECA90 _COMPOSITION.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAT-0014_TECA90 _COMPOSITION.pdf,187793
MAU-0005,성분비,MAU-0005_Yuja Extract-PF_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAU-0005_Yuja Extract-PF_제품성분비(ENG).pdf,59866
MAU-0006,성분비,MAU-0006_울릉해양심층수-THD_국문 성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAU-0006_울릉해양심층수-THD_국문 성분비.pdf,330118
MAV-0002,성분비,MAV-0002_DL-alpha-Tocopheryl Acetate_조성비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAV-0002_DL-alpha-Tocopheryl Acetate_조성비.pdf,182170
MAV-0005,성분비,MAV-0005 Papaya Extract_제품성분비(ENG)_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAV-0005 Papaya Extract_제품성분비(ENG)_(주)즐거운회사.pdf,92628
MAV-0005,성분비,MAV-0005 파파야열매추출물_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAV-0005 파파야열매추출물_제품성분비_(주)즐거운회사.pdf,105896
MAV-0007,성분비,MAV-0007_Sea Buckthorn Water_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAV-0007_Sea Buckthorn Water_제품성분비(ENG).pdf,59972
MAV-0007,성분비,MAV-0007_비타민수(SPEC)_140226.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAV-0007_비타민수(SPEC)_140226.pdf,58572
MAV-0007,성분비,MAV-0007_비타민수_제품성분비_수출.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAV-0007_비타민수_제품성분비_수출.pdf,98659
MAV-0008,성분비,MAV-0008_VitaCE 990_성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAV-0008_VitaCE 990_성분비.pdf,91262
MAV-0009,성분비,MAV-0009_비니거추출물_제품성분비_(주)즐거운회사.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAV-0009_비니거추출물_제품성분비_(주)즐거운회사.pdf,87850
MAV-0010,성분비,MAV-0010_Vita 11 TS (C)_Composition sheet.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAV-0010_Vita 11 TS (C)_Composition sheet.pdf,52560
MAV-0011,성분비,MAV-0011__Vitamin B12 cryst_성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAV-0011__Vitamin B12 cryst_성분비.pdf,182398
MAW-0002,성분비,MAW-0002_백차추출물.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAW-0002_백차추출물.pdf,55813
MAY-0003,성분비,MAY-0003_윤부용_조성비자료.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAY-0003_윤부용_조성비자료.pdf,34179
MAY-0005,성분비,MAY-0005_산다화추출물_영문 성분비_T0R1.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAY-0005_산다화추출물_영문 성분비_T0R1.pdf,480034
MAY-0007,성분비,MAY-0007_약쑥추출물_영문 성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAY-0007_약쑥추출물_영문 성분비.pdf,473701
MAY-0007,성분비,MAY-0007_첨부5_약쑥(애엽)추출물_성분비.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAY-0007_첨부5_약쑥(애엽)추출물_성분비.pdf,143994
MAY-0008,성분비,MAY-0008_양배추추출물_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAY-0008_양배추추출물_국문 성분비_T1R0.pdf,333521
MAY-0009,성분비,MAY-0009_연꽃추출물-SP_국문 성분비_T1R0.pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAY-0009_연꽃추출물-SP_국문 성분비_T1R0.pdf,331944
MAY-0010,성분비,MAY-0010_Heartleaf Houttuynia Extract-PF_제품성분비(ENG).pdf,d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAY-0010_Heartleaf Houttuynia Extract-PF_제품성분비(ENG).pdf,59858
MAY-0011,성분비,"MAY-0011_YNC 1113-GnB-조성비(영문)-(국내용, 수출용).pdf","d:\(주)에바스코스메틱 Dropbox\JI SEULKI\claude\@ongoing_LAB doc\200_연구실 문서 샘플\250930_성분비자료 (원료업체)\MAY-0011_YNC 1113-GnB-조성비(영문)-(국내용, 수출용).pdf",199921
