ingredient_code,file_type,original_filename,storage_path,public_url,status,error,file_size
MXG-0004,MSDS_KR,MXG-0004_Gluconic acid_국문.pdf,MXG-0004/MSDS_KR/MXG-0004_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXG-0004/MSDS_KR/MXG-0004_MSDS_KR_001.pdf,skipped,,343180
MXI-0001,MSDS_KR,MXI-0001_Triclosan_국문.pdf,MXI-0001/MSDS_KR/MXI-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXI-0001/MSDS_KR/MXI-0001_MSDS_KR_001.pdf,skipped,,447037
MXI-0001,MSDS_KR,MXI-0001_Triclosan_국문_안전보건공단.pdf,MXI-0001/MSDS_KR/MXI-0001_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXI-0001/MSDS_KR/MXI-0001_MSDS_KR_002.pdf,skipped,,163316
MXL-0001,MSDS_KR,MXL-0001_Lactic Acid(90%)_국문.pdf,MXL-0001/MSDS_KR/MXL-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXL-0001/MSDS_KR/MXL-0001_MSDS_KR_001.pdf,skipped,,191726
MXK-0002,MSDS_KR,MXK-0002_수산화칼륨(KOH)_MSDS국문.pdf,MXK-0002/MSDS_KR/MXK-0002_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXK-0002/MSDS_KR/MXK-0002_MSDS_KR_001.pdf,skipped,,494535
MXL-0002,MSDS_KR,MXL-0002_Locron P (ACH)_국문.pdf,MXL-0002/MSDS_KR/MXL-0002_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXL-0002/MSDS_KR/MXL-0002_MSDS_KR_001.pdf,skipped,,139820
MXM-0001,MSDS_KR,MXM-0001_L-Menthol_MSDS국문.pdf,MXM-0001/MSDS_KR/MXM-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXM-0001/MSDS_KR/MXM-0001_MSDS_KR_001.pdf,skipped,,187352
MXL-0003,MSDS_KR,MXL-0003_Luviset Clear AT3_국문MSDS.pdf,MXL-0003/MSDS_KR/MXL-0003_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXL-0003/MSDS_KR/MXL-0003_MSDS_KR_001.pdf,skipped,,182211
MXM-0003,MSDS_KR,MXM-0003_MIHAPOL PQ11-20(PE)_국문.pdf,MXM-0003/MSDS_KR/MXM-0003_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXM-0003/MSDS_KR/MXM-0003_MSDS_KR_001.pdf,skipped,,237266
MXM-0003,MSDS_KR,MXM-0003_MIHAPOL PQ11-20(PE)_국문_개정.pdf,MXM-0003/MSDS_KR/MXM-0003_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXM-0003/MSDS_KR/MXM-0003_MSDS_KR_002.pdf,skipped,,220677
MXM-0004,MSDS_KR,MXM-0004_MIHAPOL PAH-50_국문.pdf,MXM-0004/MSDS_KR/MXM-0004_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXM-0004/MSDS_KR/MXM-0004_MSDS_KR_001.pdf,skipped,,281645
MXM-0006,MSDS_KR,MXM-0006_MPE-010 KOR MSDS.pdf,MXM-0006/MSDS_KR/MXM-0006_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXM-0006/MSDS_KR/MXM-0006_MSDS_KR_001.pdf,skipped,,989389
MXM-0004,MSDS_KR,MXM-0004_Plascize L-8066U.pdf,MXM-0004/MSDS_KR/MXM-0004_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXM-0004/MSDS_KR/MXM-0004_MSDS_KR_002.pdf,skipped,,427654
MXN-0003,MSDS_KR,MXN-0003_Nacl( 시약급 )_국문.pdf,MXN-0003/MSDS_KR/MXN-0003_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXN-0003/MSDS_KR/MXN-0003_MSDS_KR_001.pdf,skipped,,151839
MXN-0004,MSDS_KR,MXN-0004_NAOH_국문.pdf,MXN-0004/MSDS_KR/MXN-0004_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXN-0004/MSDS_KR/MXN-0004_MSDS_KR_002.pdf,skipped,,217584
MXN-0004,MSDS_KR,MXN-0004_NaOH (시약급)_국문.pdf,MXN-0004/MSDS_KR/MXN-0004_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXN-0004/MSDS_KR/MXN-0004_MSDS_KR_001.pdf,skipped,,147926
MXO-0001,MSDS_KR,MXO-0001_옥수수전분_국문.pdf,MXO-0001/MSDS_KR/MXO-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXO-0001/MSDS_KR/MXO-0001_MSDS_KR_001.pdf,skipped,,159222
MXP-0001,MSDS_KR,MXP-0001_VP-20PE_국문MSDS.pdf,MXP-0001/MSDS_KR/MXP-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXP-0001/MSDS_KR/MXP-0001_MSDS_KR_001.pdf,skipped,,398915
MXP-0002,MSDS_KR,MXP-0002_Phytic Acid (50%)_국문MSDS.pdf,MXP-0002/MSDS_KR/MXP-0002_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXP-0002/MSDS_KR/MXP-0002_MSDS_KR_001.pdf,skipped,,212508
MXP-0001,MSDS_KR,MXP-0001_VP-20_국문.pdf,MXP-0001/MSDS_KR/MXP-0001_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXP-0001/MSDS_KR/MXP-0001_MSDS_KR_002.pdf,skipped,,296598
MXP-0003,MSDS_KR,MXP-0003_Papain Powder_MSDS국문.pdf,MXP-0003/MSDS_KR/MXP-0003_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXP-0003/MSDS_KR/MXP-0003_MSDS_KR_001.pdf,skipped,,166398
MXS-0001,MSDS_KR,MXS-0001_Acide salicylique_MSDS국문.pdf,MXS-0001/MSDS_KR/MXS-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXS-0001/MSDS_KR/MXS-0001_MSDS_KR_001.pdf,skipped,,374444
MXS-0008,MSDS_KR,MXS-0008_SODIUM CITRATE_MSDS국문.pdf,MXS-0008/MSDS_KR/MXS-0008_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXS-0008/MSDS_KR/MXS-0008_MSDS_KR_001.pdf,skipped,,149666
MXS-0001,MSDS_KR,MXS-0001_Salicylic Acid (99%시약)_국문.pdf,MXS-0001/MSDS_KR/MXS-0001_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXS-0001/MSDS_KR/MXS-0001_MSDS_KR_002.pdf,skipped,,167647
MXS-0008,MSDS_KR,MXS-0008_Sodium Citrate_국문.pdf,MXS-0008/MSDS_KR/MXS-0008_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXS-0008/MSDS_KR/MXS-0008_MSDS_KR_002.pdf,skipped,,136893
MXS-0009,MSDS_KR,MXS-0009_SODIUM METABISULFITE MSDS_국문.pdf,MXS-0009/MSDS_KR/MXS-0009_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXS-0009/MSDS_KR/MXS-0009_MSDS_KR_001.pdf,skipped,,198849
MXS-0011,MSDS_KR,MXS-0011_소듐바이카보네이트_국문.pdf,MXS-0011/MSDS_KR/MXS-0011_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXS-0011/MSDS_KR/MXS-0011_MSDS_KR_001.pdf,skipped,,199994
MXS-0010,MSDS_KR,MXS-0010_고추틴크_MSDS국문.pdf,MXS-0010/MSDS_KR/MXS-0010_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXS-0010/MSDS_KR/MXS-0010_MSDS_KR_001.pdf,skipped,,305968
MXT-0001,MSDS_KR,MXT-0001_T E A_국문(2022).pdf,MXT-0001/MSDS_KR/MXT-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXT-0001/MSDS_KR/MXT-0001_MSDS_KR_001.pdf,skipped,,214965
MXT-0001,MSDS_KR,MXT-0001_T E A_국문.pdf,MXT-0001/MSDS_KR/MXT-0001_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXT-0001/MSDS_KR/MXT-0001_MSDS_KR_002.pdf,skipped,,143272
MXT-0001,MSDS_KR,MXT-0001_Triethanolamine 85_ MSDS_KR.pdf,MXT-0001/MSDS_KR/MXT-0001_MSDS_KR_003.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXT-0001/MSDS_KR/MXT-0001_MSDS_KR_003.pdf,skipped,,351730
MXT-0005,MSDS_KR,MXT-0005_Tromethamine_국문.pdf,MXT-0005/MSDS_KR/MXT-0005_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXT-0005/MSDS_KR/MXT-0005_MSDS_KR_001.pdf,skipped,,342760
MXV-0001,MSDS_KR,MXV-0001_VBE_GHS_MSDS국문.pdf,MXV-0001/MSDS_KR/MXV-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXV-0001/MSDS_KR/MXV-0001_MSDS_KR_001.pdf,skipped,,173131
MXV-0002,MSDS_KR,MXV-0002_질석_국문MSDS.pdf,MXV-0002/MSDS_KR/MXV-0002_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXV-0002/MSDS_KR/MXV-0002_MSDS_KR_001.pdf,skipped,,81581
MAA-0022,MSDS_EN,MAA-0022_AQUASILICONE(SUCROSE DISTEARATEPEG-2M)(MSDS).doc,MAA-0022/MSDS_EN/MAA-0022_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAA-0022/MSDS_EN/MAA-0022_MSDS_EN_001.pdf,skipped,,70656
MAI-0005,MSDS_EN,MAI-0005_인삼발표(B)여과물-HD_MSDS영문.pdf,MAI-0005/MSDS_EN/MAI-0005_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0005/MSDS_EN/MAI-0005_MSDS_EN_001.pdf,skipped,,138672
MXV-0003,MSDS_KR,MXV-0003_VIVAPUR CS 300R5_MSDS국문.pdf,MXV-0003/MSDS_KR/MXV-0003_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MXV-0003/MSDS_KR/MXV-0003_MSDS_KR_001.pdf,skipped,,326547
MAI-0006,MSDS_EN,MAI-0006_아이슬란드이끼추출물-PF_영문.pdf,MAI-0006/MSDS_EN/MAI-0006_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAI-0006/MSDS_EN/MAI-0006_MSDS_EN_001.pdf,skipped,,145021
MAJ-0002,MSDS_EN,MAJ-0002 차전초추출물(질경이)_영문 GHS T3R0.pdf,MAJ-0002/MSDS_EN/MAJ-0002_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0002/MSDS_EN/MAJ-0002_MSDS_EN_001.pdf,skipped,,290262
MAJ-0001,MSDS_EN,MAJ-0001 쟈스민추출물_영문 GHS T3R1_일반.pdf,MAJ-0001/MSDS_EN/MAJ-0001_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0001/MSDS_EN/MAJ-0001_MSDS_EN_001.pdf,skipped,,233068
MAJ-0003,MSDS_EN,MAJ-0003_Jeju Blossom(PD)_영문 GHS T3R0.pdf,MAJ-0003/MSDS_EN/MAJ-0003_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0003/MSDS_EN/MAJ-0003_MSDS_EN_001.pdf,skipped,,239421
MAJ-0004,MSDS_EN,MAJ-0004 제비꽃추출물_영문 GHS T3R0.pdf,MAJ-0004/MSDS_EN/MAJ-0004_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/MSDS_EN/MAJ-0004_MSDS_EN_001.pdf,skipped,,240381
MAJ-0004,MSDS_EN,MAJ-0004_제비꽃추출물_MSDS(Eng).pdf,MAJ-0004/MSDS_EN/MAJ-0004_MSDS_EN_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0004/MSDS_EN/MAJ-0004_MSDS_EN_002.pdf,skipped,,240381
MAJ-0005,MSDS_EN,MAJ-0005 진주추출물-NP_영문 GHS T3R2.pdf,MAJ-0005/MSDS_EN/MAJ-0005_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0005/MSDS_EN/MAJ-0005_MSDS_EN_001.pdf,skipped,,269247
MAJ-0006,MSDS_EN,MAJ-0006_작약꽃추출물_영문MSDS.pdf,MAJ-0006/MSDS_EN/MAJ-0006_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAJ-0006/MSDS_EN/MAJ-0006_MSDS_EN_001.pdf,skipped,,203334
MAK-0001,MSDS_EN,MAK-0001_Keratin H-HD_영문MSDS.pdf,MAK-0001/MSDS_EN/MAK-0001_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAK-0001/MSDS_EN/MAK-0001_MSDS_EN_001.pdf,skipped,,190823
MAL-0001,MSDS_EN,MAL-0001_L-ARGININE_MSDS영문.pdf,MAL-0001/MSDS_EN/MAL-0001_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0001/MSDS_EN/MAL-0001_MSDS_EN_001.pdf,skipped,,291738
MAL-0013,MSDS_EN,MAL-0013_Laminaria Japonica Extract-PF_영문 GHS.pdf,MAL-0013/MSDS_EN/MAL-0013_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0013/MSDS_EN/MAL-0013_MSDS_EN_001.pdf,skipped,,207279
MAL-0015,MSDS_EN,MAL-0015_Lactobiol Liquid PF(LACTOGLOBULIN)_영문.pdf,MAL-0015/MSDS_EN/MAL-0015_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0015/MSDS_EN/MAL-0015_MSDS_EN_001.pdf,skipped,,121087
MAL-0017,MSDS_EN,MAL-0017_Organic Lemonbalm Water_MSDS 영문.pdf,MAL-0017/MSDS_EN/MAL-0017_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0017/MSDS_EN/MAL-0017_MSDS_EN_001.pdf,skipped,,225615
MAL-0016,MSDS_EN,MAL-0016_Lavender Extract-PD_영문MSDS.pdf,MAL-0016/MSDS_EN/MAL-0016_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0016/MSDS_EN/MAL-0016_MSDS_EN_001.pdf,skipped,,444754
MAL-0017,MSDS_EN,MAL-0017_유기농레몬밤수_MSDS영문.pdf,MAL-0017/MSDS_EN/MAL-0017_MSDS_EN_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0017/MSDS_EN/MAL-0017_MSDS_EN_002.pdf,skipped,,324052
MAL-0018,MSDS_EN,MAL-0018_레몬추출물_영문.pdf,MAL-0018/MSDS_EN/MAL-0018_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0018/MSDS_EN/MAL-0018_MSDS_EN_001.pdf,skipped,,429735
MAL-0019,MSDS_EN,MAL-0019_Lovely Berry 4 Complex_MSDS(Eng).pdf,MAL-0019/MSDS_EN/MAL-0019_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0019/MSDS_EN/MAL-0019_MSDS_EN_001.pdf,skipped,,227065
MAL-0022,MSDS_EN,MAL-0022_락토바실러스발표물-HD_MSDS영문.pdf,MAL-0022/MSDS_EN/MAL-0022_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0022/MSDS_EN/MAL-0022_MSDS_EN_001.pdf,skipped,,138593
MAL-0020,MSDS_EN,MAL-0020_라임추출물_MSDS(Eng).pdf,MAL-0020/MSDS_EN/MAL-0020_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0020/MSDS_EN/MAL-0020_MSDS_EN_001.pdf,skipped,,266552
MAL-0021,MSDS_EN,MAL-0021_Lavender Extract-PD_영문.pdf,MAL-0021/MSDS_EN/MAL-0021_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0021/MSDS_EN/MAL-0021_MSDS_EN_001.pdf,skipped,,444754
MAL-0023,MSDS_EN,MAL-0023_Litchi Fruit Extract_영문 GHS.pdf,MAL-0023/MSDS_EN/MAL-0023_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0023/MSDS_EN/MAL-0023_MSDS_EN_001.pdf,skipped,,203190
MAL-0023,MSDS_EN,MAL-0023_리치열매추출물_MSDS_영문.pdf,MAL-0023/MSDS_EN/MAL-0023_MSDS_EN_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0023/MSDS_EN/MAL-0023_MSDS_EN_002.pdf,skipped,,139957
MAL-0024,MSDS_EN,MAL-0024_Lacto 10 Complex_영문.pdf,MAL-0024/MSDS_EN/MAL-0024_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAL-0024/MSDS_EN/MAL-0024_MSDS_EN_001.pdf,skipped,,431287
MAM-0001,MSDS_EN,MAM-0001_Marigold Ext_GHS MSDS(ENG).pdf,MAM-0001/MSDS_EN/MAM-0001_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0001/MSDS_EN/MAM-0001_MSDS_EN_001.pdf,skipped,,146554
MAM-0011,MSDS_EN,MAM-0011_Marine collagen(KV)_GHS MSDS(영문).pdf,MAM-0011/MSDS_EN/MAM-0011_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0011/MSDS_EN/MAM-0011_MSDS_EN_001.pdf,skipped,,222639
MAM-0027,MSDS_EN,MAM-0027 우유추출물-NP_영문 GHS T3R2.pdf,MAM-0027/MSDS_EN/MAM-0027_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0027/MSDS_EN/MAM-0027_MSDS_EN_001.pdf,skipped,,334761
MAM-0026,MSDS_EN,MAM-0026 모링가잎추출물_영문 GHS_T3R1.pdf,MAM-0026/MSDS_EN/MAM-0026_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0026/MSDS_EN/MAM-0026_MSDS_EN_001.pdf,skipped,,429076
MAM-0028,MSDS_EN,MAM-0028_망고추출물_영문 GHS T3R1.pdf,MAM-0028/MSDS_EN/MAM-0028_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0028/MSDS_EN/MAM-0028_MSDS_EN_001.pdf,skipped,,373603
MAM-0029,MSDS_EN,MAM-0029_Marine collagen(KV)(H)_GHS MSDS(영문).pdf,MAM-0029/MSDS_EN/MAM-0029_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0029/MSDS_EN/MAM-0029_MSDS_EN_001.pdf,skipped,,396859
MAM-0030,MSDS_EN,MAM-0030_MSM_MSDS(eng)_XINGFA.pdf,MAM-0030/MSDS_EN/MAM-0030_MSDS_EN_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0030/MSDS_EN/MAM-0030_MSDS_EN_002.pdf,skipped,,144711
MAM-0030,MSDS_EN,MAM-0030_MSM_GHS MSDS(eng).pdf,MAM-0030/MSDS_EN/MAM-0030_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0030/MSDS_EN/MAM-0030_MSDS_EN_001.pdf,skipped,,126602
MAM-0031,MSDS_EN,MAM-0031_Lepidium Meyenii Extract_영문 GHS.pdf,MAM-0031/MSDS_EN/MAM-0031_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0031/MSDS_EN/MAM-0031_MSDS_EN_001.pdf,skipped,,206837
MAM-0032,MSDS_EN,MAM-0032_MultiEx BSASM Plus_영문.pdf,MAM-0032/MSDS_EN/MAM-0032_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0032/MSDS_EN/MAM-0032_MSDS_EN_001.pdf,skipped,,99779
MAM-0033,MSDS_EN,MAM-0033_Melafresh T96_MSDS_영문.pdf,MAM-0033/MSDS_EN/MAM-0033_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0033/MSDS_EN/MAM-0033_MSDS_EN_001.pdf,skipped,,776864
MAM-0034,MSDS_EN,MAM-0034_MS-NeoBead GR13(G)_MSDS_영문.pdf,MAM-0034/MSDS_EN/MAM-0034_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0034/MSDS_EN/MAM-0034_MSDS_EN_001.pdf,skipped,,104667
MAM-0036,MSDS_EN,MAM-0036_Chamomilla Recutita (Matricaria) Flower Water-HD_영문 GHS_(주)즐거운회사_S0.pdf,MAM-0036/MSDS_EN/MAM-0036_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0036/MSDS_EN/MAM-0036_MSDS_EN_001.pdf,skipped,,197726
MAM-0035,MSDS_EN,MAM-0035_Madecassoside 90__MSDS.pdf,MAM-0035/MSDS_EN/MAM-0035_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAM-0035/MSDS_EN/MAM-0035_MSDS_EN_001.pdf,skipped,,730590
MAN-0001,MSDS_EN,MAN-0001_Niacinamide PC(Niacinamide)_영문.pdf,MAN-0001/MSDS_EN/MAN-0001_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAN-0001/MSDS_EN/MAN-0001_MSDS_EN_001.pdf,skipped,,46541
MAN-0001,MSDS_EN,MAN-0001_Niacinamide PC_MSDS영문.pdf,MAN-0001/MSDS_EN/MAN-0001_MSDS_EN_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAN-0001/MSDS_EN/MAN-0001_MSDS_EN_002.pdf,skipped,,436050
MAN-0008,MSDS_EN,MAN-0008_NANOCERAMIDE(CERAMIDE 3)_영문.doc,MAN-0008/MSDS_EN/MAN-0008_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAN-0008/MSDS_EN/MAN-0008_MSDS_EN_001.pdf,skipped,,81408
MAN-0009,MSDS_EN,MAN-0009_NSG_영문MSDS.pdf,MAN-0009/MSDS_EN/MAN-0009_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAN-0009/MSDS_EN/MAN-0009_MSDS_EN_001.pdf,skipped,,195010
MAN-0010,MSDS_EN,MAN-0010_Egg Yolk Extract-PF_영문 GHS.pdf,MAN-0010/MSDS_EN/MAN-0010_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAN-0010/MSDS_EN/MAN-0010_MSDS_EN_001.pdf,skipped,,199917
MAN-0011,MSDS_EN,MAN-0011_Nanoactive RAL_MSDS_영문.pdf,MAN-0011/MSDS_EN/MAN-0011_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAN-0011/MSDS_EN/MAN-0011_MSDS_EN_001.pdf,skipped,,132135
MAO-0009,MSDS_EN,MAO-0009_Cucumis Sativus (Cucumber) Extract-PF_영문.pdf,MAO-0009/MSDS_EN/MAO-0009_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAO-0009/MSDS_EN/MAO-0009_MSDS_EN_001.pdf,skipped,,254150
MAO-0008,MSDS_EN,MAO-0008_온천수-WP_영문MSDS.pdf,MAO-0008/MSDS_EN/MAO-0008_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAO-0008/MSDS_EN/MAO-0008_MSDS_EN_001.pdf,skipped,,393480
MAO-0006,MSDS_EN,MAO-0006_Orange Extract-PF_영문 GHS.pdf,MAO-0006/MSDS_EN/MAO-0006_MSDS_EN_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAO-0006/MSDS_EN/MAO-0006_MSDS_EN_001.pdf,skipped,,207560
