공급업체,향료코드,향료명,알러젠명,INCI명,CAS번호,향료중함량,제품중함량,Leave-on라벨,Rinse-off라벨,파일명
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,LYRAL,LYRAL,31906-04-4,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,LYSMERAL,LYSMERAL,80-54-6,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,CINNAMAL,CINNAMAL,104-55-2,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,CITRAL,CITRAL,5392-40-5,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,CITRONELLOL,CITRONELLOL,106-22-9,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,COUMARINE,COUMARINE,91-64-5,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,d-LIMONENE,d-LIMONENE,5989-27-5,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,EUGENOL,EUGENOL,97-53-0,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,FARNESOL,FARNESOL,4602-84-0,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,GERANIOL,GERANIOL,106-24-1,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,LINALOOL,LINALOOL,78-70-6,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,LYRAL,LYRAL,31906-04-4,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,LYSMERAL,LYSMERAL,80-54-6,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,50245,SHAMPOO A50245,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,SHAMPOO A50245 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,CINNAMAL,CINNAMAL,104-55-2,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,CITRAL,CITRAL,5392-40-5,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,CITRONELLOL,CITRONELLOL,106-22-9,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,COUMARINE,COUMARINE,91-64-5,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,d-LIMONENE,d-LIMONENE,5989-27-5,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,EUGENOL,EUGENOL,97-53-0,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,FARNESOL,FARNESOL,4602-84-0,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,GERANIOL,GERANIOL,106-24-1,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,LINALOOL,LINALOOL,78-70-6,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,LYRAL,LYRAL,31906-04-4,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,LYSMERAL,LYSMERAL,80-54-6,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10961,SHOWER COLOGNE D10961/R,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,SHOWER COLOGNE D10961R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,CINNAMAL,CINNAMAL,104-55-2,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,CITRAL,CITRAL,5392-40-5,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,CITRONELLOL,CITRONELLOL,106-22-9,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,COUMARINE,COUMARINE,91-64-5,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,d-LIMONENE,d-LIMONENE,5989-27-5,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,EUGENOL,EUGENOL,97-53-0,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,FARNESOL,FARNESOL,4602-84-0,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,GERANIOL,GERANIOL,106-24-1,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,LINALOOL,LINALOOL,78-70-6,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,LYRAL,LYRAL,31906-04-4,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,LYSMERAL,LYSMERAL,80-54-6,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10041,SHOWER COLOGNE E10041/R,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,SHOWER COLOGNE E10041R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,CINNAMAL,CINNAMAL,104-55-2,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,CITRAL,CITRAL,5392-40-5,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,CITRONELLOL,CITRONELLOL,106-22-9,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,COUMARINE,COUMARINE,91-64-5,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,d-LIMONENE,d-LIMONENE,5989-27-5,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,EUGENOL,EUGENOL,97-53-0,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,FARNESOL,FARNESOL,4602-84-0,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,GERANIOL,GERANIOL,106-24-1,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,LINALOOL,LINALOOL,78-70-6,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,LYRAL,LYRAL,31906-04-4,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,LYSMERAL,LYSMERAL,80-54-6,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,10043,SHOWER COLOGNE E10043/R3,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,SHOWER COLOGNE E10043R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,CINNAMAL,CINNAMAL,104-55-2,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,CITRAL,CITRAL,5392-40-5,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,CITRONELLOL,CITRONELLOL,106-22-9,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,COUMARINE,COUMARINE,91-64-5,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,d-LIMONENE,d-LIMONENE,5989-27-5,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,EUGENOL,EUGENOL,97-53-0,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,FARNESOL,FARNESOL,4602-84-0,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,GERANIOL,GERANIOL,106-24-1,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,LINALOOL,LINALOOL,78-70-6,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,LYRAL,LYRAL,31906-04-4,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,LYSMERAL,LYSMERAL,80-54-6,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,48120,SKIN CARE A48120,* 함량이 0으로 표기된 경우라도 사용된 원료의 BY-PRODUCT나 IMPURITY로부터 소량의 ALLERGEN 성분이 검출될 수 있습니다.,* 함량이 0으로 표기된 경우라도 사용된 원료의 BY-PRODUCT나 IMPURITY로부터 소량의 ALLERGEN 성분이 검출될 수 있습니다.,,,,,,SKIN CARE A48120 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,CINNAMAL,CINNAMAL,104-55-2,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,71044,STRAWBERRY A71044,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,STRAWBERRY A71044 ALLERGEN.xlsx
