fragrance_id,allergen_id,content_in_fragrance,content_in_product,leave_on_label,rinse_off_label
99df0c4f-90e6-491c-bce3-b878cfbc2348,717c0697-04dc-4c89-8683-1323ee56d6fc,,,,
99df0c4f-90e6-491c-bce3-b878cfbc2348,be1eb1f5-f3a4-48fe-81b0-518ba490147e,,,,
99df0c4f-90e6-491c-bce3-b878cfbc2348,4e6da6b5-1798-4fad-ba36-ff662f778ec9,,,,
99df0c4f-90e6-491c-bce3-b878cfbc2348,0b6c0c6f-723f-4b87-8423-f5a6ed43d0c9,,,,
99df0c4f-90e6-491c-bce3-b878cfbc2348,39dc7d58-5ad6-497f-84ad-087035c0fe76,,,,
99df0c4f-90e6-491c-bce3-b878cfbc2348,8530cab9-5b01-4f4f-8acf-7b0dcd4d5cc8,,,,
99df0c4f-90e6-491c-bce3-b878cfbc2348,90090058-91f1-451e-b677-00b93e182cb6,,,,
99df0c4f-90e6-491c-bce3-b878cfbc2348,f1d1c7ff-b94a-46e4-9259-54414060df0c,,,,
99df0c4f-90e6-491c-bce3-b878cfbc2348,777d8176-2b7f-4b8e-9a0b-54b67ac91c03,,,,
99df0c4f-90e6-491c-bce3-b878cfbc2348,9afd05ab-4129-497c-8080-8799af0ceaed,,,,
99df0c4f-90e6-491c-bce3-b878cfbc2348,6fe0c523-6b55-41df-9432-9c6c8496a432,,,,
b3950750-7421-40e3-b8d1-c251511f4944,006bd578-91fd-4e0e-a536-e211e02c5cec,,,,
b3950750-7421-40e3-b8d1-c251511f4944,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,,,,
b3950750-7421-40e3-b8d1-c251511f4944,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
b3950750-7421-40e3-b8d1-c251511f4944,5a3a9378-02bd-4973-919a-e92eb708058c,,,,
b3950750-7421-40e3-b8d1-c251511f4944,b5e5bde2-8b68-4fb3-a28b-de83cfb5043f,,,,
b3950750-7421-40e3-b8d1-c251511f4944,2e68ac4c-8245-4888-a4ab-06f1bf242951,0.0031,,,
b3950750-7421-40e3-b8d1-c251511f4944,0ad50bb3-9160-4173-8032-a777e06c7c5b,,,,
b3950750-7421-40e3-b8d1-c251511f4944,23a994db-a09f-4f2d-aacc-9d2d642c4c78,14.0018,,,
b3950750-7421-40e3-b8d1-c251511f4944,a114d5fa-0d0f-41c7-b52c-bcb03e6b7bcf,0.01,,,
b3950750-7421-40e3-b8d1-c251511f4944,d69421e4-4000-460f-ba00-bcb9937a260b,1.0,,,
b3950750-7421-40e3-b8d1-c251511f4944,67c99f15-167a-4aa8-b7a2-68d3faf1370e,,,,
b3950750-7421-40e3-b8d1-c251511f4944,a1161fa5-075b-4ca4-a73a-f5e258486013,0.9678,,,
b3950750-7421-40e3-b8d1-c251511f4944,79d7a47d-451c-4c52-9133-d71d0a4f41c2,,,,
b3950750-7421-40e3-b8d1-c251511f4944,885d3436-469e-4179-8af4-d69e5a5b3200,0.0023,,,
b3950750-7421-40e3-b8d1-c251511f4944,db165cd9-51d1-4fc4-91c3-4df66c93f4fe,0.0468,,,
b3950750-7421-40e3-b8d1-c251511f4944,6b6a877a-3260-4923-8695-c6e6f2b5cf0e,,,,
b3950750-7421-40e3-b8d1-c251511f4944,fd80214f-d96e-4023-805a-e80740ef8e27,0.4329,,,
b3950750-7421-40e3-b8d1-c251511f4944,2ef6f567-7013-40ca-a2e7-eb452d661f53,,,,
b3950750-7421-40e3-b8d1-c251511f4944,3e129410-5f1a-455f-a411-7ce2cb4fab72,3.1,,,
b3950750-7421-40e3-b8d1-c251511f4944,a4b0f562-51cf-4b61-bb17-668ca92afe2f,0.0026,,,
b3950750-7421-40e3-b8d1-c251511f4944,7f1910f0-0e8f-4cb3-8c8b-59af3eec22d2,0.0719,,,
b3950750-7421-40e3-b8d1-c251511f4944,1411bfcb-4726-46cd-a3d6-d50918cec1d6,,,,
b3950750-7421-40e3-b8d1-c251511f4944,0cfa05ac-f4c9-4ec3-abdf-3cc7333e237d,,,,
b3950750-7421-40e3-b8d1-c251511f4944,2cfb5e30-cd0f-408a-8d3d-9afb41b355d0,,,,
b3950750-7421-40e3-b8d1-c251511f4944,77b96512-a244-4d1a-b3a2-1c3de9e7e155,,,,
b3950750-7421-40e3-b8d1-c251511f4944,5d4f1026-a838-4921-98e0-a5e93f0e683f,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,155317bf-1c64-45b2-805f-de4c6f018882,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,a0c86b48-4d1b-4d0f-8310-1ce5a60832d1,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,1e302544-ba07-4531-a7c7-14bfc3723564,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,179838b2-7154-45e5-a0e7-25139a7764de,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,ced61f42-52d5-444e-89a5-d135304ddc58,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,db075877-0aef-419e-bb3d-58afc437f94b,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,2752c3b5-063f-4758-9c63-6f93fc5fcc1c,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,7a0611d4-0f5c-4388-aa83-6ba96da0b194,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,7c493070-3874-4569-843d-6d88bb498e4d,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,c8399fd6-c097-4b9d-aa6c-19e8a115a7ea,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,73e2b013-97c6-422d-94ba-e3e9be9f4096,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,f01e7805-bada-43d6-9ba9-752a352e1bd6,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,86dac0ac-4843-47c1-9dc0-8154aa60ed9e,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,7df21084-3bbd-435d-81bc-e81896f23cd3,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,b54ae166-aae3-4c69-8b17-e6ee2479f712,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,717c0697-04dc-4c89-8683-1323ee56d6fc,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,be1eb1f5-f3a4-48fe-81b0-518ba490147e,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,4e6da6b5-1798-4fad-ba36-ff662f778ec9,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,0b6c0c6f-723f-4b87-8423-f5a6ed43d0c9,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,39dc7d58-5ad6-497f-84ad-087035c0fe76,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,2153f9c0-e251-481d-b0fc-e67cd258897b,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,90090058-91f1-451e-b677-00b93e182cb6,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,f1d1c7ff-b94a-46e4-9259-54414060df0c,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,777d8176-2b7f-4b8e-9a0b-54b67ac91c03,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,9afd05ab-4129-497c-8080-8799af0ceaed,,,,
60e258be-5603-4fa1-8b8a-cc269c55a1bd,6fe0c523-6b55-41df-9432-9c6c8496a432,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,155317bf-1c64-45b2-805f-de4c6f018882,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,a0c86b48-4d1b-4d0f-8310-1ce5a60832d1,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,1e302544-ba07-4531-a7c7-14bfc3723564,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,179838b2-7154-45e5-a0e7-25139a7764de,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,ced61f42-52d5-444e-89a5-d135304ddc58,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,db075877-0aef-419e-bb3d-58afc437f94b,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,2752c3b5-063f-4758-9c63-6f93fc5fcc1c,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,7a0611d4-0f5c-4388-aa83-6ba96da0b194,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,7c493070-3874-4569-843d-6d88bb498e4d,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,c8399fd6-c097-4b9d-aa6c-19e8a115a7ea,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,73e2b013-97c6-422d-94ba-e3e9be9f4096,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,f01e7805-bada-43d6-9ba9-752a352e1bd6,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,86dac0ac-4843-47c1-9dc0-8154aa60ed9e,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,c0cd8f78-7e7d-4dd8-aaff-3218151819e6,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,b54ae166-aae3-4c69-8b17-e6ee2479f712,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,717c0697-04dc-4c89-8683-1323ee56d6fc,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,be1eb1f5-f3a4-48fe-81b0-518ba490147e,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,4e6da6b5-1798-4fad-ba36-ff662f778ec9,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,0b6c0c6f-723f-4b87-8423-f5a6ed43d0c9,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,39dc7d58-5ad6-497f-84ad-087035c0fe76,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,34f2a2ff-884a-4e5b-9890-2416c9c3d6f0,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,90090058-91f1-451e-b677-00b93e182cb6,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,f1d1c7ff-b94a-46e4-9259-54414060df0c,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,777d8176-2b7f-4b8e-9a0b-54b67ac91c03,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,9afd05ab-4129-497c-8080-8799af0ceaed,,,,
e5db9001-751a-41f0-a4fa-77a86dba54cc,6fe0c523-6b55-41df-9432-9c6c8496a432,,,,
2072026d-4f12-4171-b73b-b57d341853e8,006bd578-91fd-4e0e-a536-e211e02c5cec,1.06952,,,
2072026d-4f12-4171-b73b-b57d341853e8,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,,,,
2072026d-4f12-4171-b73b-b57d341853e8,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
2072026d-4f12-4171-b73b-b57d341853e8,868617cd-6b4a-4590-bd7f-ef3fa22f6eb5,,,,
2072026d-4f12-4171-b73b-b57d341853e8,b5e5bde2-8b68-4fb3-a28b-de83cfb5043f,,,,
2072026d-4f12-4171-b73b-b57d341853e8,2e68ac4c-8245-4888-a4ab-06f1bf242951,,,,
2072026d-4f12-4171-b73b-b57d341853e8,0ad50bb3-9160-4173-8032-a777e06c7c5b,,,,
2072026d-4f12-4171-b73b-b57d341853e8,23a994db-a09f-4f2d-aacc-9d2d642c4c78,1.28342,,,
2072026d-4f12-4171-b73b-b57d341853e8,a114d5fa-0d0f-41c7-b52c-bcb03e6b7bcf,,,,
2072026d-4f12-4171-b73b-b57d341853e8,d69421e4-4000-460f-ba00-bcb9937a260b,,,,
2072026d-4f12-4171-b73b-b57d341853e8,67c99f15-167a-4aa8-b7a2-68d3faf1370e,0.2306,,,
2072026d-4f12-4171-b73b-b57d341853e8,a1161fa5-075b-4ca4-a73a-f5e258486013,0.26738,,,
2072026d-4f12-4171-b73b-b57d341853e8,b31608e4-37b0-48fe-9dc3-8ef901b12896,0.10695,,,
2072026d-4f12-4171-b73b-b57d341853e8,e763595d-2870-4bcb-9e14-7743d4f1e5e1,4.50306,,,
2072026d-4f12-4171-b73b-b57d341853e8,db165cd9-51d1-4fc4-91c3-4df66c93f4fe,,,,
2072026d-4f12-4171-b73b-b57d341853e8,6b6a877a-3260-4923-8695-c6e6f2b5cf0e,,,,
2072026d-4f12-4171-b73b-b57d341853e8,fd80214f-d96e-4023-805a-e80740ef8e27,,,,
2072026d-4f12-4171-b73b-b57d341853e8,b09f97f1-7b86-4138-bff6-006574200b05,,,,
2072026d-4f12-4171-b73b-b57d341853e8,3e129410-5f1a-455f-a411-7ce2cb4fab72,,,,
2072026d-4f12-4171-b73b-b57d341853e8,a4b0f562-51cf-4b61-bb17-668ca92afe2f,,,,
2072026d-4f12-4171-b73b-b57d341853e8,7f1910f0-0e8f-4cb3-8c8b-59af3eec22d2,2.18588,,,
2072026d-4f12-4171-b73b-b57d341853e8,0758c966-c761-4a2e-8d90-e819995343aa,1.60428,,,
2072026d-4f12-4171-b73b-b57d341853e8,ad91248d-c692-49e7-8610-b50344f74a54,0.26738,,,
2072026d-4f12-4171-b73b-b57d341853e8,3b9366e2-f191-46f8-877d-04f1c8a0a86e,,,,
2072026d-4f12-4171-b73b-b57d341853e8,a441ba50-6b22-4212-ae49-8db580ce6964,,,,
2072026d-4f12-4171-b73b-b57d341853e8,9c50fb09-2f88-41e8-9ade-bd95352e2fd0,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,5a3a9378-02bd-4973-919a-e92eb708058c,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,79d7a47d-451c-4c52-9133-d71d0a4f41c2,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,885d3436-469e-4179-8af4-d69e5a5b3200,2.2938,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,2ef6f567-7013-40ca-a2e7-eb452d661f53,3.6082,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,1411bfcb-4726-46cd-a3d6-d50918cec1d6,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,0cfa05ac-f4c9-4ec3-abdf-3cc7333e237d,11.6495,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,2cfb5e30-cd0f-408a-8d3d-9afb41b355d0,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,77b96512-a244-4d1a-b3a2-1c3de9e7e155,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,5d4f1026-a838-4921-98e0-a5e93f0e683f,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,0da8075a-ee98-4aa6-b473-4c624c04d926,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,006bd578-91fd-4e0e-a536-e211e02c5cec,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,868617cd-6b4a-4590-bd7f-ef3fa22f6eb5,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,b5e5bde2-8b68-4fb3-a28b-de83cfb5043f,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,2e68ac4c-8245-4888-a4ab-06f1bf242951,45.91837,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,0ad50bb3-9160-4173-8032-a777e06c7c5b,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,23a994db-a09f-4f2d-aacc-9d2d642c4c78,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,a114d5fa-0d0f-41c7-b52c-bcb03e6b7bcf,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,d69421e4-4000-460f-ba00-bcb9937a260b,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,67c99f15-167a-4aa8-b7a2-68d3faf1370e,1.04184,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,a1161fa5-075b-4ca4-a73a-f5e258486013,0.56122,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,b31608e4-37b0-48fe-9dc3-8ef901b12896,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,e763595d-2870-4bcb-9e14-7743d4f1e5e1,2.27035,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,db165cd9-51d1-4fc4-91c3-4df66c93f4fe,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,6b6a877a-3260-4923-8695-c6e6f2b5cf0e,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,fd80214f-d96e-4023-805a-e80740ef8e27,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,b09f97f1-7b86-4138-bff6-006574200b05,3.57143,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,3e129410-5f1a-455f-a411-7ce2cb4fab72,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,a4b0f562-51cf-4b61-bb17-668ca92afe2f,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,7f1910f0-0e8f-4cb3-8c8b-59af3eec22d2,4.08306,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,0758c966-c761-4a2e-8d90-e819995343aa,1.73469,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,ad91248d-c692-49e7-8610-b50344f74a54,10.71429,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,3b9366e2-f191-46f8-877d-04f1c8a0a86e,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,a441ba50-6b22-4212-ae49-8db580ce6964,,,,
bf28c71d-0dc1-4319-8386-8996edc1b1c0,9c50fb09-2f88-41e8-9ade-bd95352e2fd0,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,006bd578-91fd-4e0e-a536-e211e02c5cec,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,868617cd-6b4a-4590-bd7f-ef3fa22f6eb5,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,b5e5bde2-8b68-4fb3-a28b-de83cfb5043f,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,2e68ac4c-8245-4888-a4ab-06f1bf242951,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,0ad50bb3-9160-4173-8032-a777e06c7c5b,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,23a994db-a09f-4f2d-aacc-9d2d642c4c78,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,a114d5fa-0d0f-41c7-b52c-bcb03e6b7bcf,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,d69421e4-4000-460f-ba00-bcb9937a260b,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,67c99f15-167a-4aa8-b7a2-68d3faf1370e,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,a1161fa5-075b-4ca4-a73a-f5e258486013,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,b31608e4-37b0-48fe-9dc3-8ef901b12896,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,e763595d-2870-4bcb-9e14-7743d4f1e5e1,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,db165cd9-51d1-4fc4-91c3-4df66c93f4fe,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,6b6a877a-3260-4923-8695-c6e6f2b5cf0e,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,fd80214f-d96e-4023-805a-e80740ef8e27,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,b09f97f1-7b86-4138-bff6-006574200b05,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,3e129410-5f1a-455f-a411-7ce2cb4fab72,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,a4b0f562-51cf-4b61-bb17-668ca92afe2f,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,7f1910f0-0e8f-4cb3-8c8b-59af3eec22d2,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,0758c966-c761-4a2e-8d90-e819995343aa,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,ad91248d-c692-49e7-8610-b50344f74a54,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,3b9366e2-f191-46f8-877d-04f1c8a0a86e,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,a441ba50-6b22-4212-ae49-8db580ce6964,,,,
40200ccb-5c81-4ed7-b495-211244d4853c,9c50fb09-2f88-41e8-9ade-bd95352e2fd0,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,006bd578-91fd-4e0e-a536-e211e02c5cec,11.73246,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,868617cd-6b4a-4590-bd7f-ef3fa22f6eb5,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,b5e5bde2-8b68-4fb3-a28b-de83cfb5043f,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,2e68ac4c-8245-4888-a4ab-06f1bf242951,4.85746,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,0ad50bb3-9160-4173-8032-a777e06c7c5b,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,23a994db-a09f-4f2d-aacc-9d2d642c4c78,11.29386,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,a114d5fa-0d0f-41c7-b52c-bcb03e6b7bcf,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,d69421e4-4000-460f-ba00-bcb9937a260b,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,67c99f15-167a-4aa8-b7a2-68d3faf1370e,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,a1161fa5-075b-4ca4-a73a-f5e258486013,3.61842,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,b31608e4-37b0-48fe-9dc3-8ef901b12896,1.86404,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,e763595d-2870-4bcb-9e14-7743d4f1e5e1,1.25395,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,db165cd9-51d1-4fc4-91c3-4df66c93f4fe,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,6b6a877a-3260-4923-8695-c6e6f2b5cf0e,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,fd80214f-d96e-4023-805a-e80740ef8e27,2.41228,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,b09f97f1-7b86-4138-bff6-006574200b05,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,3e129410-5f1a-455f-a411-7ce2cb4fab72,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,a4b0f562-51cf-4b61-bb17-668ca92afe2f,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,7f1910f0-0e8f-4cb3-8c8b-59af3eec22d2,7.89474,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,0758c966-c761-4a2e-8d90-e819995343aa,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,ad91248d-c692-49e7-8610-b50344f74a54,7.45614,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,3b9366e2-f191-46f8-877d-04f1c8a0a86e,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,a441ba50-6b22-4212-ae49-8db580ce6964,,,,
6822896d-1be1-4866-ac6f-94b08fcb2dfa,9c50fb09-2f88-41e8-9ade-bd95352e2fd0,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,006bd578-91fd-4e0e-a536-e211e02c5cec,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,868617cd-6b4a-4590-bd7f-ef3fa22f6eb5,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,b5e5bde2-8b68-4fb3-a28b-de83cfb5043f,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,2e68ac4c-8245-4888-a4ab-06f1bf242951,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,0ad50bb3-9160-4173-8032-a777e06c7c5b,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,23a994db-a09f-4f2d-aacc-9d2d642c4c78,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,a114d5fa-0d0f-41c7-b52c-bcb03e6b7bcf,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,d69421e4-4000-460f-ba00-bcb9937a260b,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,67c99f15-167a-4aa8-b7a2-68d3faf1370e,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,a1161fa5-075b-4ca4-a73a-f5e258486013,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,b31608e4-37b0-48fe-9dc3-8ef901b12896,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,e763595d-2870-4bcb-9e14-7743d4f1e5e1,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,db165cd9-51d1-4fc4-91c3-4df66c93f4fe,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,6b6a877a-3260-4923-8695-c6e6f2b5cf0e,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,fd80214f-d96e-4023-805a-e80740ef8e27,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,b09f97f1-7b86-4138-bff6-006574200b05,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,3e129410-5f1a-455f-a411-7ce2cb4fab72,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,a4b0f562-51cf-4b61-bb17-668ca92afe2f,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,7f1910f0-0e8f-4cb3-8c8b-59af3eec22d2,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,0758c966-c761-4a2e-8d90-e819995343aa,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,ad91248d-c692-49e7-8610-b50344f74a54,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,3b9366e2-f191-46f8-877d-04f1c8a0a86e,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,a441ba50-6b22-4212-ae49-8db580ce6964,,,,
996c4c5b-0b16-4919-9735-a55f553ad733,9c50fb09-2f88-41e8-9ade-bd95352e2fd0,,,,
ca88dbaf-66ba-411a-9841-4ae4e93bdd5a,006bd578-91fd-4e0e-a536-e211e02c5cec,,,,
ca88dbaf-66ba-411a-9841-4ae4e93bdd5a,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,4.44444,,,
ca88dbaf-66ba-411a-9841-4ae4e93bdd5a,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
ca88dbaf-66ba-411a-9841-4ae4e93bdd5a,868617cd-6b4a-4590-bd7f-ef3fa22f6eb5,,,,
ca88dbaf-66ba-411a-9841-4ae4e93bdd5a,b5e5bde2-8b68-4fb3-a28b-de83cfb5043f,,,,
ca88dbaf-66ba-411a-9841-4ae4e93bdd5a,2e68ac4c-8245-4888-a4ab-06f1bf242951,,,,
ca88dbaf-66ba-411a-9841-4ae4e93bdd5a,0ad50bb3-9160-4173-8032-a777e06c7c5b,,,,
ca88dbaf-66ba-411a-9841-4ae4e93bdd5a,23a994db-a09f-4f2d-aacc-9d2d642c4c78,,,,
ca88dbaf-66ba-411a-9841-4ae4e93bdd5a,a114d5fa-0d0f-41c7-b52c-bcb03e6b7bcf,,,,
